Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,2021,2022,2023
DMA,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),0.0353,0.0377,0.0325,0.0367,0.0406,0.0345,0.0332,0.0345,0.0345
DMA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),0.126678949855821,0.131010393033938,0.122181395951757,0.137909460911144,0.142006770391122,0.145108427418761,0.131202689879899,0.128950017100835,0.128950017100835
DMA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0610840141350346,0.0631726163583583,0.0589153140742779,0.0664993155472093,0.0684750195649285,0.0699706244932447,0.0632653410239023,0.0621791124434273,0.0621791124434273
DMA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),0.0222,0.0233,0.0208,0.0248,0.0266,0.0224,0.0217,0.0226,0.0226
DMA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
DMA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),240.796019900498,262.189054726368,215.422885572139,268.65671641791,300.497512437811,241.293532338308,229.850746268657,242.28855721393,242.28855721393
DMA,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),0.0081,0.008,0.0081,0.0081,0.0083,0.0083,0.0083,0.0084,0.0084
DMA,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
DMA,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
DMA,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),0.0016,0.0017,0.0015,0.0017,0.0019,0.0016,0.0016,0.0016,0.0016
DMA,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),0.0113,0.0114,0.0113,0.0115,0.0119,0.0115,0.0115,0.0116,0.0116
DMA,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
DMA,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),0.0002,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002
DMA,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DMA,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),21.505376344086,22.5806451612903,21.505376344086,23.6559139784946,27.9569892473118,23.6559139784946,23.6559139784946,24.7311827956989,24.7311827956989
DMA,Total greenhouse gas emissions excluding LULUCF (% change from 1990),66.6284403669725,72.1330275229358,61.1238532110092,74.197247706422,82.1100917431193,68.2339449541284,65.9403669724771,69.0366972477064,69.0366972477064
DMA,Population density (people per sq. km of land area),93.3426666666667,93.4333333333333,93.8706666666667,94.4306666666667,95.2373333333333,95.9933333333333,96.5493333333333,96.5493333333333,96.5493333333333
DMA,Aquaculture production (metric tons),6.0,6.0,0.0,0.0,0.0,0.1,1.5,2.5,2.5
DMA,Capture fisheries production (metric tons),990.0,809.0,784.0,762.0,860.4,527.0,287.97,290.0,290.0
DMA,Total fisheries production (metric tons),996.0,815.0,784.0,762.0,860.4,527.1,289.47,292.5,292.5
DMA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",27.0368518518518,27.784055262372,25.9450301357799,26.8654519822041,28.3437190277206,23.6374968774318,23.6374968774318,23.6374968774318,23.6374968774318
DMA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DMA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
DMA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
DMA,"Annual freshwater withdrawals, total (billion cubic meters)",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
DMA,"Annual freshwater withdrawals, total (% of internal resources)",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
DMA,"Renewable internal freshwater resources, total (billion cubic meters)",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
DMA,Renewable internal freshwater resources per capita (cubic meters),2856.85717142572,2854.08490902604,2840.7880346008,2823.94137497706,2800.0224001792,2777.9706924092,2777.9706924092,2777.9706924092,2777.9706924092
DMA,Terrestrial protected areas (% of total land area),22.06,22.06,21.9868244583373,21.9868244583373,21.98682,21.96185,21.96185303,21.961853,21.961853
DMA,Marine protected areas (% of territorial waters),0.013913431,0.013913431,0.105277967308817,0.105277967308817,0.034827,0.034789,0.034776829,0.0333271,0.0333271
DMA,Terrestrial and marine protected areas (% of total territorial area),0.586134695785929,0.586134695785929,0.673332200010968,0.673332200010968,0.604706701109275,0.604021448911815,0.604009505513693,0.602597377103611,0.602597377103611
DMA,Bank nonperforming loans to total gross loans (%),15.1208903247722,14.4508592267688,17.4337965623925,17.0166165104808,12.2366433787443,15.0117248782228,14.3908429935742,14.3908429935742,14.3908429935742
DMA,"Automated teller machines (ATMs) (per 100,000 adults)",33.72,32.25,29.39,29.32,27.85,27.78,27.71,27.71,27.71
DMA,Bank capital to assets ratio (%),3.99938782361421,3.39346520365384,5.133194838263,4.926281,3.55511,4.203478,4.203478,4.203478,4.203478
DMA,"Commercial bank branches (per 100,000 adults)",20.0799547288293,18.1149575204246,16.1603102779573,16.0093921767437,15.8258453639065,13.9115918338956,13.7862103431043,13.6848047349424,10.1905635381637
DMA,Domestic credit to private sector by banks (% of GDP),51.3062418235741,46.9458549189495,51.0095228626819,47.170534355222,40.4083820367623,53.2435469890846,50.0600312162324,47.0498923340633,42.112720723986
DMA,Bank liquid reserves to bank assets ratio (%),16.1914829452566,29.8264075655785,20.743754863794,16.9617464019691,19.1651180259097,19.002083148657,20.2202109649694,21.0961525150547,20.77872940955
DMA,"Total reserves (includes gold, current US$)",126225919.300594,221907763.515912,212292574.606832,191323608.30539,155172395.260191,165824163.308941,190843317.142588,204343039.949668,183530007.089389
DMA,Total reserves (% of total external debt),39.7919219598465,73.9277655286542,70.8303411953688,68.7463132440958,55.8289634763201,50.3882482535001,50.4903576432579,50.992538322682,50.992538322682
DMA,Total reserves in months of imports,4.22431879730821,7.34409544714445,7.58518468587758,5.22963469521241,4.04717008559168,6.50318234635085,7.11377684973479,6.87459246361407,5.23654981614041
DMA,Total reserves minus gold (current US$),126225919.300594,221907763.515912,212292574.606832,191323608.30539,155172395.260191,165824163.308941,190843317.142588,204343039.949668,183530007.089389
DMA,Claims on central government (annual growth as % of broad money),-8.12042059761478,-17.312757711434,-1.44657680777543,15.7048141643237,4.9159024201708,-1.12269354371686,8.25498239202813,-1.53084046592339,-0.215407031596999
DMA,Claims on other sectors of the domestic economy (annual growth as % of broad money),0.751266705477555,1.67476595819987,-0.997345038290151,-0.757475725945066,-2.60190826911096,2.21636587916068,1.6769708186008,1.35591321298426,-2.24940369812505
DMA,Net domestic credit (current LCU),749606000.0,528692000.0,492055656.39,754683382.22,795977450.0,813194517.73,951160454.57,948686030.19,914258289.015
DMA,Net foreign assets (current LCU),686164252.412211,1027797795.89818,1349996843.94078,1127394065.11911,824388829.625987,895819770.945606,882769012.589657,841868919.203042,863082713.591542
DMA,Monetary Sector credit to private sector (% GDP),51.3062418235741,46.9458549189495,51.0095228626819,47.170534355222,40.4083820367623,53.2435469890846,50.0600312162324,47.0498923340633,42.112720723986
DMA,Claims on private sector (annual growth as % of broad money),-0.377392073079341,-1.32181853575663,-0.805960989406836,-0.66891668848391,-2.20533468148824,3.66169484217529,1.8474394555807,1.4699428278197,-1.98207267521538
DMA,Broad money (current LCU),1412675000.0,1499080000.0,1757020000.0,1784536393.97,1574243690.0,1389111828.4,1414544811.3,1396770176.3,1390490717.99
DMA,Broad money (% of GDP),96.7592243782492,96.3530485531745,124.771515207465,119.137473894437,95.3422578203071,102.037038034935,94.3520504862528,85.2037220266816,78.7465436232147
DMA,Broad money to total reserves ratio,4.14505171253287,2.50200716738332,3.06533636116732,3.45456272243771,3.75745452366616,3.10259887403653,2.74521263574156,2.53163644646738,2.80606190990712
DMA,Broad money growth (annual %),3.52084404608907,6.11641035623905,17.206553352723,1.56608313906501,-11.7841644855541,-11.760051050292,1.83088088230407,-1.25656217166176,-0.449569901802602
DMA,Consumer price index (2010 = 100),102.403196345051,102.548420693137,102.85222335235,103.869628411641,105.43247529016,104.665858458043,106.218256661718,114.482690539567,118.468013885024
DMA,"Inflation, consumer prices (annual %)",-0.84382698463833,0.141816225732312,0.296252889279487,0.98919111918989,1.50462353858141,-0.727116412668203,1.4831944499819,7.7806152516404,3.48115800447626
DMA,Deposit interest rate (%),2.45091666666667,1.905,1.755,1.63479283333333,1.76815416666667,1.8132415,1.682821,1.616007,1.6315985
DMA,Lending interest rate (%),8.66866666666666,8.2775,8.075,7.81221991666667,7.53996066666667,6.89907858333333,6.29791625,6.53699175,5.935577
DMA,"Interest rate spread (lending rate minus deposit rate, %)",6.21774999999999,6.3725,6.32,6.17742708333334,5.7718065,5.08583708333333,4.61509525,4.92098475,4.3039785
DMA,Real interest rate (%),1.73079551638558,4.41629131792897,11.5018013612138,4.95235654384996,2.92551509396417,8.12491396444439,3.1758509480557,2.87163794982282,2.98383776701235
DMA,"Claims on central government, etc. (% GDP)",-3.29550202398647,-18.8123947500354,-22.3245686739715,-2.56600113360216,2.98521939254459,2.32238741056869,9.7575709082056,7.60268098491457,6.88785063909434
DMA,Domestic credit to private sector (% of GDP),51.3062418235741,46.9458549189495,51.0095228626819,47.170534355222,40.4083820367623,53.2435469890846,50.0600312162324,47.0498923340633,42.112720723986
DMA,Government Effectiveness: Estimate,0.214506790041924,0.168494433164597,-0.242147713899612,-0.268966734409332,-0.253059536218643,-0.126768589019775,-0.120297245681286,-0.0973235219717026,0.260825008153915
DMA,Government Effectiveness: Number of Sources,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
DMA,Government Effectiveness: Percentile Rank,62.8571434020996,60.476188659668,42.8571434020996,42.8571434020996,40.0,48.5714302062988,48.0952377319336,49.0566024780273,61.3207550048828
DMA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",35.7142868041992,35.238094329834,18.5714282989502,17.1428565979004,16.1904754638672,17.619047164917,20.0,23.1132068634033,35.3773574829102
DMA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",75.7142868041992,74.7619018554688,66.6666641235352,66.6666641235352,66.6666641235352,70.476188659668,69.523811340332,70.7547149658203,79.7169799804688
DMA,Government Effectiveness: Standard Error,0.394129246473312,0.385711342096329,0.389963269233704,0.388641595840454,0.394148588180542,0.433733701705933,0.423649877309799,0.415720105171204,0.423974931240082
DMA,Primary government expenditures as a proportion of original approved budget (%),82.137,88.645,94.3893,79.7003,106.66567,72.67069,89.29452,92.0862912928082,92.0862912928082
DMA,Ease of doing business score (0 = lowest performance to 100 = best performance),61.48672,61.23575,61.66778,60.54557,60.54797,60.54797,60.54797,60.54797,60.54797
DMA,Business extent of disclosure index (0=less disclosure to 10=more disclosure),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DMA,"New business density (new registrations per 1,000 people ages 15-64)",2.78435772763163,2.53446250849972,2.68674944026053,3.40094985108267,3.15914961255712,2.53428156064595,3.1980031980032,3.29892105875961,3.29892105875961
DMA,New businesses registered (number),134.0,123.0,132.0,169.0,159.0,129.0,164.0,170.0,170.0
DMA,Depth of credit information index (0=low to 8=high),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Private credit bureau coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Public credit registry coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Time required to get electricity (days),61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
DMA,"Cost to export, border compliance (US$)",625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0
DMA,"Cost to export, documentary compliance (US$)",50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
DMA,"Time to export, border compliance (hours)",36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
DMA,"Time to export, documentary compliance (hours)",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
DMA,"Cost to import, border compliance (US$)",905.5556,905.5556,905.5556,905.5556,905.5556,905.5556,905.5556,905.5556,905.5556
DMA,"Cost to import, documentary compliance (US$)",50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
DMA,"Time to import, border compliance (hours)",39.27273,39.27273,39.27273,39.27273,39.27273,39.27273,39.27273,39.27273,39.27273
DMA,"Time to import, documentary compliance (hours)",24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
DMA,Time to resolve insolvency (years),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DMA,Strength of legal rights index (0=weak to 12=strong),6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
DMA,Time required to enforce a contract (days),681.0,681.0,681.0,741.0,741.0,741.0,741.0,741.0,741.0
DMA,Time required to register property (days),42.0,42.0,42.0,125.0,125.0,125.0,125.0,125.0,125.0
DMA,Procedures to register property (number),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DMA,"Cost of business start-up procedures, female (% of GNI per capita)",15.0,15.7,15.5,14.7,15.2,15.2,15.2,15.2,15.2
DMA,"Cost of business start-up procedures, male (% of GNI per capita)",15.0,15.7,15.5,14.7,15.2,15.2,15.2,15.2,15.2
DMA,Cost of business start-up procedures (% of GNI per capita),15.0,15.7,15.5,14.7,15.2,15.2,15.2,15.2,15.2
DMA,Time required to start a business (days),12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
DMA,"Time required to start a business, female (days)",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
DMA,"Time required to start a business, male (days)",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
DMA,Start-up procedures to register a business (number),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DMA,"Start-up procedures to register a business, female (number)",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DMA,"Start-up procedures to register a business, male (number)",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DMA,Time to prepare and pay taxes (hours),117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
DMA,Labor tax and contributions (% of commercial profits),7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9
DMA,Other taxes payable by businesses (% of commercial profits),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
DMA,Tax payments (number),37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
DMA,Profit tax (% of commercial profits),26.1,24.4,21.8,21.8,21.8,21.8,21.8,21.8,21.8
DMA,Total tax and contribution rate (% of profit),37.0,35.2,32.6,32.6,32.6,32.6,32.6,32.6,32.6
DMA,Time required to build a warehouse (days),191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0
DMA,Procedures to build a warehouse (number),11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
DMA,Scientific and technical journal articles,10.28,10.55,11.34,11.67,6.15,6.42,6.42,6.42,6.42
DMA,"Patent applications, nonresidents",4.0,4.0,3.0,4.0,3.0,2.0,11.0,11.0,11.0
DMA,"Trademark applications, nonresident, by count",254.0,254.0,162.0,170.0,149.0,173.0,182.0,182.0,182.0
DMA,"Trademark applications, resident, by count",10.0,10.0,9.0,8.0,2.0,5.0,8.0,8.0,8.0
DMA,CPIA business regulatory environment rating (1=low to 6=high),4.0,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5
DMA,CPIA debt policy rating (1=low to 6=high),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
DMA,CPIA economic management cluster average (1=low to 6=high),3.66667,3.5,3.5,3.5,3.833333,3.83333333333333,3.833333,3.833333,3.833333
DMA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
DMA,CPIA quality of budgetary and financial management rating (1=low to 6=high),3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5
DMA,CPIA financial sector rating (1=low to 6=high),3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
DMA,CPIA fiscal policy rating (1=low to 6=high),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DMA,CPIA gender equality rating (1=low to 6=high),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
DMA,CPIA building human resources rating (1=low to 6=high),4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
DMA,IDA resource allocation index (1=low to 6=high),3.675,3.60833,3.56666666666667,3.56666666666667,3.65,3.65,3.65,3.65,3.65
DMA,CPIA macroeconomic management rating (1=low to 6=high),4.0,3.5,3.5,3.5,4.5,4.5,4.5,4.5,4.5
DMA,CPIA quality of public administration rating (1=low to 6=high),3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
DMA,CPIA equity of public resource use rating (1=low to 6=high),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
DMA,CPIA property rights and rule-based governance rating (1=low to 6=high),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DMA,CPIA social protection rating (1=low to 6=high),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
DMA,CPIA public sector management and institutions cluster average (1=low to 6=high),3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
DMA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),4.0,4.0,4.0,4.0,3.5,3.5,3.5,3.5,3.5
DMA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
DMA,CPIA structural policies cluster average (1=low to 6=high),3.83333,3.83333,3.66666666666667,3.66666666666667,3.666667,3.66666666666667,3.666667,3.666667,3.666667
DMA,CPIA trade rating (1=low to 6=high),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DMA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
DMA,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),60.0,60.0,40.0,40.0,40.0,40.0,60.0,60.0,60.0
DMA,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),46.25,46.25,46.33125,46.46875,39.90625,47.58125,59.26875,50.9625,54.0625
DMA,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),40.0,40.0,35.0,35.0,35.0,30.0,30.0,30.0,30.0
DMA,Liner shipping connectivity index (maximum value in 2004 = 100),4.4858031691,5.1704230388,5.2043385814,5.9226713264,6.3457665475,6.3454311342,5.8940235752,5.8940235752,5.8940235752
DMA,Container port traffic (TEU: 20 foot equivalent units),7361.0,7361.0,7425.0,7393.0,7409.0,7401.0,7401.0,7401.0,7401.0
DMA,Mobile cellular subscriptions,77254.0,78444.0,75230.0,76820.0,78132.0,74607.0,62171.0,56929.0,56929.0
DMA,Mobile cellular subscriptions (per 100 people),110.3533983,111.9429183,106.8562419,108.4675882,109.3856751,103.6294691,85.85731647,85.85731647,85.85731647
DMA,Fixed telephone subscriptions,20585.0,13328.0,12961.0,2798.0,5568.0,6361.0,7459.0,7459.0,7459.0
DMA,Fixed telephone subscriptions (per 100 people),29.2,19.1,18.9,4.1,8.2,9.41,11.1,11.1,11.1
DMA,Fixed broadband subscriptions,15200.0,15500.0,15400.0,11500.0,15200.0,18300.0,14100.0,13900.0,13900.0
DMA,Fixed broadband subscriptions (per 100 people),21.5296,22.2495,22.5166,16.8891,22.3998,27.0611,20.9562,20.8601,20.8601
DMA,Secure Internet servers,19.0,382.0,498.0,475.0,705.0,3378.0,3704.0,3956.0,4424.0
DMA,Secure Internet servers (per 1 million people),271.401431285443,5451.30217623974,7073.56220615599,6706.86076557051,9870.07896063168,46919.9249947913,51151.7428050599,54387.7256416954,60569.5509309967
DMA,Individuals using the Internet (% of population),65.0,67.03,69.6197,71.5008,73.3819,75.6567,82.3506,83.3767,83.3767
DMA,"Agriculture, forestry, and fishing, value added (current US$)",76003703.7037037,93762962.962963,69914814.8148148,61155555.5555556,73281481.4814815,76418518.5185185,94162962.962963,96088888.8888889,96766666.6666666
DMA,"Agriculture, forestry, and fishing, value added (current LCU)",205210000.0,253160000.0,188770000.0,165120000.0,197860000.0,206330000.0,254240000.0,259440000.0,261270000.0
DMA,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",76003703.7037037,83080510.3296305,67253652.1213078,48841960.3063965,59409191.8952804,61328325.8955318,75673852.5474105,75158085.284843,73682751.0221498
DMA,"Agriculture, forestry, and fishing, value added (annual % growth)",-2.78459650199449,9.31113390673084,-19.0500252652855,-27.3764936686285,21.6355599214146,3.23036543508985,23.3913553686681,-0.681566016801398,-1.96297478455155
DMA,"Agriculture, forestry, and fishing, value added (constant LCU)",126730000.0,138530000.0,112140000.0,81440000.0,99060000.0,102260000.0,126180000.0,125320000.0,122860000.0
DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",14.0555757231214,16.2718052216837,13.4051512935044,11.0235799930569,11.9831632498562,15.1559447031688,16.9581515721509,15.8259776860059,14.7962939890587
DMA,Financial intermediary services indirectly Measured (FISIM) (current LCU),15730000.0,18260000.0,18410000.0,29650000.0,30290000.0,29080000.0,31140000.0,31380000.0,31450000.0
DMA,Financial intermediary services indirectly Measured (FISIM) (constant LCU),16200000.0,19300000.0,22600000.0,23430000.0,23820000.0,23390000.0,24920000.0,24990000.0,24910000.0
DMA,"Manufacturing, value added (current US$)",21566666.6666667,15081481.4814815,9996296.29629629,13729629.6296296,13781481.4814815,14555555.5555556,13870370.3703704,16877777.7777778,17896296.2962963
DMA,"Manufacturing, value added (current LCU)",58230000.0,40720000.0,26990000.0,37070000.0,37210000.0,39300000.0,37450000.0,45570000.0,48320000.0
DMA,"Manufacturing, value added (constant 2015 US$)",21566666.6666667,18857778.4503632,16866908.7974173,16201109.7659403,14621468.9265537,15293795.3995157,14007889.4269572,16233746.9733656,16396933.0104923
DMA,"Manufacturing, value added (annual % growth)",-8.95563516120144,-12.5605326876513,-10.5572862582208,-3.94736842105263,-9.75020145044319,4.59821428571428,-8.40802390098165,15.8900279589935,1.00522718134299
DMA,"Manufacturing, value added (constant LCU)",33040000.0,28890000.0,25840000.0,24820000.0,22400000.0,23430000.0,21460000.0,24870000.0,25120000.0
DMA,"Manufacturing, value added (% of GDP)",3.98838348207864,2.6172693499248,1.9166447709471,2.47483109461372,2.25358083759804,2.886776653102,2.49796560878323,2.7797941842094,2.73646773663763
DMA,"Industry (including construction), value added (current US$)",67774074.0740741,69100000.0,57748148.1481481,89596296.2962963,92222222.2222222,61662962.962963,67588888.8888889,72848148.1481481,79766666.6666667
DMA,"Industry (including construction), value added (current LCU)",182990000.0,186570000.0,155920000.0,241910000.0,249000000.0,166490000.0,182490000.0,196690000.0,215370000.0
DMA,"Industry (including construction), value added (constant 2015 US$)",67774074.0740741,74343838.5601338,65093418.3458205,90178409.6060966,90811408.8120527,62182581.0881284,65299622.6326093,65668872.169417,68958549.8609768
DMA,"Industry (including construction), value added (annual % growth)",-6.9462733737161,9.69362484964269,-12.4427530155454,38.5369087962281,0.70194097314544,-31.525584833923,5.01272460862189,0.565469633546314,5.00949320870454
DMA,"Industry (including construction), value added (constant LCU)",141330000.0,155030000.0,135740000.0,188050000.0,189370000.0,129670000.0,136170000.0,136940000.0,143800000.0
DMA,"Industry (including construction), value added (% of GDP)",12.5336474907362,11.9917471172758,11.0723694955936,16.1501588912329,15.0803985101293,12.2295024166654,12.1723296113979,11.9981943842911,12.1968761680391
DMA,"Services, value added (current US$)",317222222.222222,327692592.592593,315818518.518519,296288888.888889,339037037.037037,291874074.074074,310955555.555556,352425925.925926,382262962.962963
DMA,"Services, value added (current LCU)",856500000.0,884770000.0,852710000.0,799980000.0,915400000.0,788060000.0,839580000.0,951550000.0,1032110000.0
DMA,"Services, value added (constant 2015 US$)",317222222.222222,318327186.85588,309169951.213725,289094310.245118,313801488.796951,277701743.849815,290292413.660157,316646455.210048,332907639.723001
DMA,"Services, value added (annual % growth)",-1.1842591127288,0.348325103429858,-2.87667407003498,-6.49339979186065,8.54640775561609,-11.5040069075308,4.53388215565211,9.07844652831456,5.1354386715512
DMA,"Services, value added (constant LCU)",749300000.0,751910000.0,730280000.0,682860000.0,741220000.0,655950000.0,685690000.0,747940000.0,786350000.0
DMA,"Services, value added (% of GDP)",58.6647853752423,56.8684037999254,60.5536184747797,53.4074825753732,55.4401477757926,57.8868501079787,56.001120582703,58.0450549919784,58.4506563671578
DMA,Adjusted savings: education expenditure (current US$),26092192.5925926,27755027.7777778,26168385.1851852,27779081.4814815,30103622.2222222,25556283.3333334,27791257.4074074,27791257.4074074,27791257.4074074
DMA,Adjusted savings: education expenditure (% of GNI),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DMA,Adjusted savings: carbon dioxide damage (current US$),6259107.66036321,6464080.02788724,6360905.8464432,6660386.82938993,6932416.60485448,5882464.46148626,6586279.75689873,6586279.75689873,6586279.75689873
DMA,Adjusted savings: carbon dioxide damage (% of GNI),1.19942155841287,1.16448812079063,1.2153798947526,1.19881336498292,1.15142565796236,1.15088418467596,1.18495533691528,1.18495533691528,1.18495533691528
DMA,Adjusted savings: net forest depletion (current US$),256675.476290284,347088.431253044,291784.411775186,193194.923691678,173835.702043589,233397.664212638,183255.998809495,183255.998809495,183255.998809495
DMA,Adjusted savings: net forest depletion (% of GNI),0.0491862604837496,0.0625271273428417,0.055751321625374,0.0347734542303835,0.0288728879136785,0.0456634599735039,0.0329700805046429,0.0329700805046429,0.0329700805046429
DMA,Adjusted savings: consumption of fixed capital (current US$),76523346.9115716,74270862.3560883,70389523.3112176,78067382.5855895,86872106.1731787,73838949.2603347,83588036.2754732,83588036.2754732,83588036.2754732
DMA,Adjusted savings: consumption of fixed capital (% of GNI),14.6640315182435,13.3797132092142,13.4493440869763,14.0514693831097,14.4288460591049,14.4463395356135,15.0385488231263,15.0385488231263,15.0385488231263
DMA,Adjusted savings: mineral depletion (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Adjusted savings: mineral depletion (% of GNI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Adjusted savings: energy depletion (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Adjusted savings: energy depletion (% of GNI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,Adjusted savings: natural resources depletion (% of GNI),0.0491862604837496,0.0625271273428417,0.055751321625374,0.0347734542303835,0.0288728879136785,0.0456634599735039,0.0329700805046429,0.0329700805046429,0.0329700805046429
