Country Code,Indicator Name,2015,2016,2017,2018,2019,2020
PRI,"Population ages 65-69, female (% of female population)",6.13050822441248,6.26839052853187,6.38083020360091,6.47415235483047,6.55614384824243,6.6513606453475
PRI,"Population ages 65-69, male (% of male population)",5.65860823428905,5.79590975530698,5.91316778607738,5.99808839264783,6.06148752959705,6.14607304879955
PRI,"Population ages 65 and above, female",349721.0,357810.0,364497.0,364376.0,377717.0,401404.0
PRI,"Population ages 65 and above, female (% of female population)",19.2503184260732,20.0568470550539,20.9045070696215,21.7280220938628,22.4837786518456,23.2161209243367
PRI,"Population ages 65 and above, male",275341.0,282642.0,288588.0,287509.0,295426.0,310860.0
PRI,"Population ages 65 and above, male (% of male population)",16.6215434420947,17.4180941954976,18.2459626739578,18.9603469951188,19.5163175782498,20.0222632542598
PRI,"Population ages 65 and above, total",625062.0,640452.0,653086.0,651884.0,673143.0,712263.0
PRI,Population ages 65 and above (% of total population),17.9965459414097,18.7999355034265,19.6399842205698,20.4137868910293,21.0772676191542,21.7050435655479
PRI,"Population ages 70-74, female (% of female population)",4.87935341740875,5.19005435210406,5.50469396131359,5.75798924737043,5.93407773430532,6.0562532542216
PRI,"Population ages 70-74, male (% of male population)",4.38419687954317,4.67895126321776,4.98046951236077,5.21117614608411,5.34411059259442,5.41670273839319
PRI,"Population ages 75-79, female (% of female population)",3.4688215775347,3.63623113871288,3.84125026519756,4.06845012803277,4.29722116860676,4.54078310168835
PRI,"Population ages 75-79, male (% of male population)",3.07858095652044,3.24149445603048,3.42933442084118,3.60972121811199,3.76990502356071,3.94242435597432
PRI,"Population ages 80 and above, female (% of female population)",4.77163520671729,4.96217103570506,5.17773263950949,5.42743036362911,5.69633590069111,5.96772392307926
PRI,"Population ages 80 and above, male (% of male population)",3.50015737174203,3.70173872094232,3.92299095467846,4.14136123827491,4.34081443249759,4.51706311109273
PRI,Sex ratio at birth (male births per female births),1.056,1.055,1.054,1.054,1.053,1.053
PRI,Age dependency ratio (% of working-age population),53.0241509114749,53.341864649159,53.7452117687039,54.1734217684382,54.6902169648557,55.3884763997272
PRI,"Age dependency ratio, old (% of working-age population)",27.5390707609017,28.8281654054993,30.195551712898,31.472610576872,32.6044501190076,33.7271289491628
PRI,"Age dependency ratio, young (% of working-age population)",25.4850801505731,24.5136992436597,23.5496600558059,22.7008111915662,22.0857668458481,21.6613474505644
PRI,Population growth (annual %),-1.75920825815177,-1.93497109034618,-2.4180176217623,-4.0483910336329,0.0106465459574109,2.71397643163413
PRI,"Population, total",3473232.0,3406672.0,3325286.0,3193354.0,3193694.0,3281557.0
PRI,"Population, female",1816703.0,1783979.0,1743631.0,1676985.0,1679953.0,1728988.0
PRI,"Population, female (% of total population)",52.3058271512452,52.3672052063366,52.435533660804,52.5148458892606,52.6021998325482,52.6880415605502
PRI,"Population, male",1656529.0,1622693.0,1581656.0,1516369.0,1513740.0,1552570.0
PRI,"Population, male (% of total population)",47.6941728487548,47.6327947936634,47.5644960444486,47.4851541107394,47.3977697989636,47.31198900587
PRI,Rural population,221453.0,217959.0,213251.0,205077.0,205163.0,210643.0
PRI,Rural population growth (annual %),-1.3349021456661,-1.59034056469608,-2.18370960140111,-3.90843573217435,0.041926677681261,2.63599722481534
PRI,Rural population (% of total population),6.376,6.398,6.413,6.422,6.42400000000001,6.419
PRI,Urban population growth (annual %),-1.7880390243471,-1.95848440829816,-2.43405340742061,-4.05798859157931,0.00849952015032448,2.71932748338036
PRI,Urban population,3251779.0,3188713.0,3112035.0,2988277.0,2988531.0,3070914.0
PRI,Urban population (% of total population),93.624,93.602,93.587,93.578,93.576,93.581
PRI,"International tourism, number of arrivals",5051000.0,5003000.0,4927000.0,4260000.0,4931000.0,3882000.0
PRI,"International tourism, number of departures",746000.0,789000.0,792000.0,792000.0,792000.0,792000.0
PRI,"International tourism, receipts (current US$)",3825000000.0,3974000000.0,3868000000.0,3303000000.0,3612000000.0,2921000000.0
PRI,"International tourism, expenditures for passenger transport items (current US$)",317000000.0,339000000.0,342000000.0,301000000.0,301000000.0,301000000.0
PRI,"International tourism, expenditures for travel items (current US$)",666000000.0,720000000.0,730000000.0,592000000.0,592000000.0,592000000.0
PRI,"International tourism, expenditures (current US$)",983000000.0,1059000000.0,1072000000.0,893000000.0,893000000.0,893000000.0
PRI,Voice and Accountability: Estimate,0.404152929782867,0.411561161279678,0.492217898368835,0.472060233354568,0.468565702438354,0.495715707540512
PRI,Voice and Accountability: Number of Sources,3.0,2.0,2.0,1.0,1.0,1.0
PRI,Voice and Accountability: Percentile Rank,59.1133003234863,60.5911331176758,63.0541877746582,63.5922317504883,61.835750579834,61.835750579834
PRI,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",45.8128089904785,44.3349761962891,47.290641784668,50.0,47.3429946899414,50.2415466308594
PRI,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",73.8916244506836,74.8768463134766,76.8472900390625,76.6990280151367,77.2946853637695,76.8115921020508
PRI,Voice and Accountability: Standard Error,0.271774232387543,0.289132744073868,0.277420461177826,0.247892528772354,0.266956448554993,0.262387484312057
PRI,"Internally displaced persons, new displacement associated with disasters (number of cases)",88000.0,88000.0,88000.0,400.0,240.0,11000.0
PRI,"Intentional homicides, female (per 100,000 female)",2.02262055091811,3.11521194149743,2.09608748276039,2.86843876901524,2.36702651242891,2.84268494493748
PRI,"Intentional homicides, male (per 100,000 male)",34.5918076767435,39.6303612600987,43.1547428530031,38.9554236386459,37.9303484754659,32.6906751464297
PRI,"Intentional homicides (per 100,000 people)",17.5562249541437,20.5083955516008,21.6254238939546,20.0044045842624,19.2232559488461,16.9949270448435
