Country Code,Indicator Name,2017,2018,2019,2020
PHL,"Net official flows from UN agencies, SDGFUND (current US$)",,,,
PHL,"Net official flows from UN agencies, SPRP (current US$)",,,,
PHL,"Net official flows from UN agencies, UNAIDS (current US$)",191400.00641346,156131.401658058,303087.294101715,
PHL,"Net official flows from UN agencies, UNCDF (current US$)",,,,
PHL,"Net official flows from UN agencies, UNCOVID (current US$)",,,,
PHL,"Net official flows from UN agencies, UNCTAD (current US$)",,,,
PHL,"Net official flows from UN agencies, UNDP (current US$)",713550.746440887,692014.336585999,618280.053138733,837875.783443451
PHL,"Net official flows from UN agencies, UNECE (current US$)",,,,
PHL,"Net official flows from UN agencies, UNEP (current US$)",,,,
PHL,"Net official flows from UN agencies, UNFPA (current US$)",2404077.05307007,2824170.11260986,3628283.26225281,4932280.06362915
PHL,"Net official flows from UN agencies, UNHCR (current US$)",2408819.9138641404,484138.72718811,1133455.39569855,948358.476161957
PHL,"Net official flows from UN agencies, UNICEF (current US$)",2982000.11253357,5601493.83544922,4677999.97329712,2874000.07247925
PHL,"Net official flows from UN agencies, UNIDIR (current US$)",,,,
PHL,"Net official flows from UN agencies, UNIDO (current US$)",,,,53192.6713883877
PHL,"Net official flows from UN agencies, UNPBF (current US$)",964175.999164581,1439650.29716492,,2099999.90463257
PHL,"Net official flows from UN agencies, UNRWA (current US$)",,,,
PHL,"Net official flows from UN agencies, UNTA (current US$)",,,,
PHL,"Net official flows from UN agencies, UNWOMEN (current US$)",,,,
PHL,"Net official flows from UN agencies, UNWTO (current US$)",,,,
PHL,"Net official flows from UN agencies, WFP (current US$)",1312379.95624542,225227.475166321,2602370.0237274203,1692824.12528992
PHL,"Net official flows from UN agencies, WHO (current US$)",1394721.7464446998,801509.7975730901,2716247.79701233,613448.441028595
PHL,"Net official flows from UN agencies, WTO-ITC (current US$)",,,,
PHL,"Net primary income (BoP, current US$)",3226177353.72186,3668938544.0621,5276244997.56901,4101428652.04602
PHL,Net primary income (Net income from abroad) (constant LCU),,,,
PHL,Net primary income (Net income from abroad) (current LCU),1826528024900.0,1947158658000.0,1954197181100.0,1360426940000.0
PHL,Net primary income (Net income from abroad) (current US$),36237960708.05885,36975043366.65373,37728885787.864235,27414644288.93576
PHL,"Net secondary income (BoP, current US$)",26152507108.5307,26818394340.1038,27949100597.2198,27385864713.0905
PHL,Net secondary income (Net current transfers from abroad) (constant LCU),,,,
PHL,Net secondary income (Net current transfers from abroad) (current LCU),1272425122900.0,1367791439500.0,1403490199900.0,1333893377200.0
PHL,Net secondary income (Net current transfers from abroad) (current US$),25244666919.42579,25973306070.495995,27096611318.724537,26879953182.4217
PHL,"Net trade in goods (BoP, current US$)",-40214789305.21349,-50972497468.4808,-49311547543.852104,-33775273827.311195
PHL,"Net trade in goods and services (BoP, current US$)",-31521653139.6326,-39364380325.4317,-36272180841.4456,-19908904994.250797
PHL,"New business density (new registrations per 1,000 people ages 15-64)",0.361054244627395,0.291594999102226,0.310765668538861,0.211689795043898
PHL,New businesses registered (number),24379.0,20092.0,21835.0,15161.0
PHL,Newborns protected against tetanus (%),90.0,90.0,90.0,91.0
PHL,Nitrous oxide emissions (% change from 1990),,,,
PHL,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),14449.49851,13824.10778,14320.43404,14455.78231
PHL,Nitrous oxide emissions in energy sector (% of total),,,,
PHL,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),1359.9,1401.3,1456.9,1288.9
PHL,Number of deaths ages 10-14 years,4763.0,4775.0,4776.0,4772.0
PHL,Number of deaths ages 15-19 years,7803.0,7789.0,7806.0,7980.0
PHL,Number of deaths ages 20-24 years,11265.0,11191.0,11175.0,11363.0
PHL,Number of deaths ages 5-9 years,4989.0,4917.0,4834.0,4759.0
PHL,Number of infant deaths,52946.0,53567.0,54158.0,54508.0
PHL,Number of maternal deaths,2000.0,2000.0,2000.0,1900.0
PHL,Number of neonatal deaths,33315.0,34212.0,35067.0,35599.0
PHL,"Number of surgical procedures (per 100,000 population)",,,,
PHL,Number of under-five deaths,66889.0,67555.0,68214.0,68608.0
PHL,Number of visits or required meetings with tax officials (average for affected firms),,,,
PHL,"Nurses and midwives (per 1,000 people)",4.732,4.774,4.808,4.776
PHL,"Official exchange rate (LCU per US$, period average)",50.4037197937177,52.6614299539683,51.7957826517333,49.6240960026328
PHL,Oil rents (% of GDP),0.0417218027567957,0.0571201423493892,0.0343292239111028,0.0120548345049257
PHL,Ores and metals exports (% of merchandise exports),5.584065612953694,4.908206851025796,5.115535896881156,6.595741782093284
PHL,Ores and metals imports (% of merchandise imports),3.4966392394736845,2.2507766899934767,1.6876142356931758,1.9404269993578376
PHL,Other expense (% of expense),0.3688301477938296,0.8317953613146011,0.943305980970878,0.9769941959920586
PHL,Other expense (current LCU),8313000000.0,21593000000.0,27315000000.0,34306000000.0
PHL,Other greenhouse gas emissions (% change from 1990),,,,
PHL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,
PHL,Other manufacturing (% of value added in manufacturing),18.54303539808364,25.386910480681912,34.99690760720333,26.714314402451727
PHL,Other taxes (% of revenue),4.077577932460489,5.791409870028061,5.496921404458859,5.102537014725579
PHL,Other taxes (current LCU),100810000000.0,164159000000.0,172417280000.0,145702143000.0
PHL,Other taxes payable by businesses (% of commercial profits),14.0,14.0,14.0,
PHL,Out-of-pocket expenditure (% of current health expenditure),50.15,50.44,48.79,44.56
PHL,Out-of-pocket expenditure per capita (current US$),61.0,64.0,69.0,74.0
PHL,"Out-of-pocket expenditure per capita, PPP (current international $)",159.0,171.0,185.0,189.0
PHL,"Over-age students, primary (% of enrollment)",9.81991,,,
PHL,"Over-age students, primary, female (% of female enrollment)",8.01202,,,
PHL,"Over-age students, primary, male (% of male enrollment)",11.48171,,,
PHL,PFC gas emissions (thousand metric tons of CO2 equivalent),,,,
PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",18.64126301,18.73649283,18.82613108,
PHL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",96.3706587650922,,,
PHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",0.0,,,
PHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",6.19320697791801,,,
PHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",78.5573277504976,,,
PHL,"PNG, bonds (NFL, current US$)",-1250000000.0,1175000000.0,1850677000.0,2500000000.0
PHL,"PNG, commercial banks and other creditors (NFL, current US$)",-944168000.0,-153827000.0,-790212000.0,549941000.0
PHL,"PPG, IBRD (DOD, current US$)",5048115000.0,5775855000.0,6406977000.0,8067702000.0
PHL,"PPG, IDA (DOD, current US$)",84332000.0,66026000.0,48860000.0,32476000.0
PHL,"PPG, bonds (NFL, current US$)",370762000.0,1756536000.0,1047484000.0,4538411000.0
PHL,"PPG, commercial banks (NFL, current US$)",-42837000.0,-28471000.0,454688000.0,-113872000.0
PHL,"PPG, official creditors (NFL, US$)",115206308.9,902740137.1,1425922597.8,7264091424.6
PHL,"PPG, other private creditors (NFL, current US$)",-2225000.0,-2219000.0,-2248000.0,-2295000.0
PHL,"PPG, private creditors (NFL, US$)",325700000.0,1725845000.0,1499924000.0,4422244000.0
PHL,"PPP conversion factor, GDP (LCU per international $)",19.6985569000244,19.9645137786865,19.7382965087891,19.4414348602295
PHL,"PPP conversion factor, private consumption (LCU per international $)",20.1052589416504,20.6226215362549,20.6063098907471,20.6926765441895
PHL,"Part time employment, female (% of total female employment)",30.92,29.13,28.71,39.58
PHL,"Part time employment, male (% of total male employment)",29.41,25.87,25.61,39.12
PHL,"Part time employment, total (% of total employment)",29.98,27.12,26.81,39.3
PHL,"Patent applications, nonresidents",3072.0,3771.0,3879.0,3517.0
PHL,"Patent applications, residents",323.0,529.0,501.0,476.0
PHL,People practicing open defecation (% of population),4.94182792589814,4.55555037426626,4.1703195430636,3.78632828487966
PHL,"People practicing open defecation, rural (% of rural population)",7.08861922177175,6.53546393701777,5.98230865226355,5.42915336750957
PHL,"People practicing open defecation, urban (% of urban population)",2.48986340730158,2.31452974517651,2.13919608305144,1.96386242092638
PHL,People using at least basic drinking water services (% of population),92.8078557116294,93.222835120702,93.6373567501473,94.0512327503984
PHL,"People using at least basic drinking water services, rural (% of rural population)",89.3497419187781,89.9204960983158,90.4912265336563,91.0619332247999
PHL,"People using at least basic drinking water services, urban (% of urban population)",96.7575534205649,96.9606801749644,97.1639654057088,97.3674091127979
PHL,People using at least basic sanitation services (% of population),78.9357627890643,80.0906894479524,81.2510265893959,82.4160477401007
PHL,"People using at least basic sanitation services, rural (% of rural population)",77.1153338732315,78.8091246928243,80.5211831735814,82.2515093155028
PHL,"People using at least basic sanitation services, urban (% of urban population)",81.0149731437316,81.5412645182803,82.0691331063667,82.5985789079908
PHL,People using safely managed drinking water services (% of population),46.7474437444808,46.9702590230394,47.1971746159191,47.428127091221
PHL,"People using safely managed drinking water services, rural (% of rural population)",33.8933042129191,34.1105173121726,34.3277304114261,34.5449435106796
PHL,"People using safely managed drinking water services, urban (% of urban population)",61.4288416977866,61.5259180108978,61.6229943240089,61.72007063712
PHL,People using safely managed sanitation services (% of population),57.7295074046349,58.7230897168458,59.720917289445,60.7224705035015
PHL,"People using safely managed sanitation services, rural (% of rural population)",61.6254415156186,63.0242888370802,64.4387954697945,65.8689614137615
PHL,"People using safely managed sanitation services, urban (% of urban population)",53.2797548253138,53.8546570635384,54.4324780959979,55.0132179226919
PHL,People with basic handwashing facilities including soap and water (% of population),81.6634253328611,81.678627497488,81.6949782681515,81.7124760653887
PHL,"People with basic handwashing facilities including soap and water, rural (% of rural population)",78.5094653732105,78.5094653732105,78.5094653732105,78.5094653732105
PHL,"People with basic handwashing facilities including soap and water, urban (% of urban population)",85.2657325344133,85.2657325344133,85.2657325344133,85.2657325344133
PHL,Permanent cropland (% of land area),18.445853036858168,18.522990240466847,18.60012744407553,18.677264647684208
PHL,"Persistence to grade 5, female (% of cohort)",,99.4029769897461,98.5219879150391,
PHL,"Persistence to grade 5, male (% of cohort)",,97.1583099365234,96.9328231811523,
PHL,"Persistence to grade 5, total (% of cohort)",,98.2384719848633,97.7005615234375,
PHL,"Persistence to last grade of primary, female (% of cohort)",,98.8912506103516,97.9201965332031,
PHL,"Persistence to last grade of primary, male (% of cohort)",,95.2441787719727,95.2975234985352,
PHL,"Persistence to last grade of primary, total (% of cohort)",,96.991081237793,96.5641174316406,
PHL,"Personal remittances, paid (current US$)",246211590.137985,258523555.919344,225723157.628142,211194462.415954
PHL,"Personal remittances, received (% of GDP)",9.988339271780816,9.747659760626949,9.332613532671818,9.642773765520811
PHL,"Personal remittances, received (current US$)",32809770433.9087,33808967986.2666,35167471832.1845,34882844550.0776
PHL,"Personal transfers, receipts (BoP, current US$)",24883904300.942997,25521168535.664894,26340588218.7012,26333843114.6059
PHL,"Physicians (per 1,000 people)",0.669,0.701,0.735,0.752
PHL,"Plant species (higher), threatened",,254.0,,
PHL,Political Stability and Absence of Violence/Terrorism: Estimate,-1.18929064273834,-1.09619224071503,-0.928045392036438,-0.778701364994049
PHL,Political Stability and Absence of Violence/Terrorism: Number of Sources,9.0,9.0,8.0,7.0
PHL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,11.4285717010498,12.7358493804932,16.0377349853516,19.8113212585449
PHL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",8.5714282989502,8.01886749267578,11.7924528121948,12.2641506195068
PHL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",17.1428565979004,19.3396224975586,25.4716987609863,33.0188674926758
PHL,Political Stability and Absence of Violence/Terrorism: Standard Error,0.209813088178635,0.208318024873734,0.223971575498581,0.226481333374977
PHL,Population ages 0-14 (% of total population),31.9213151966538,31.5981544648779,31.2733306813324,30.9411761743497
PHL,"Population ages 0-14, female",16438212.0,16546194.0,16647020.0,16740684.0
PHL,"Population ages 0-14, female (% of female population)",31.241286849641,30.9293070825,30.6182090011176,30.3037021003508
PHL,"Population ages 0-14, male",17634122.0,17759554.0,17872735.0,17972524.0
PHL,"Population ages 0-14, male (% of male population)",32.5824384126147,32.2478710604768,31.9092533629943,31.5595654944178
PHL,"Population ages 0-14, total",34072333.0,34305748.0,34519754.0,34713208.0
PHL,"Population ages 00-04, female (% of female population)",10.6857472110103,10.5543580388037,10.438512677408,10.3382331518459
PHL,"Population ages 00-04, male (% of male population)",11.1618154940636,11.010796408049,10.876459052556,10.760213559945
PHL,"Population ages 05-09, female (% of female population)",10.5064010032129,10.3677899260397,10.22333940553,10.0783795675952
PHL,"Population ages 05-09, male (% of male population)",10.9781742408949,10.8234844118665,10.6634040891174,10.5024553563785
PHL,"Population ages 10-14, female (% of female population)",10.0491386354178,10.0071591176566,9.95635691817962,9.88708938090971
PHL,"Population ages 10-14, male (% of male population)",10.4424486776562,10.4135902405614,10.3693902213209,10.2968965780943
PHL,"Population ages 15-19, female (% of female population)",9.64117692308167,9.54568585913599,9.45523838097163,9.35811317019934
PHL,"Population ages 15-19, male (% of male population)",9.91944817401215,9.83787229885521,9.75427233587408,9.66036351267812
PHL,Population ages 15-64 (% of total population),63.2590017201993,63.4655302926892,63.6541329067773,63.8366365067102
PHL,"Population ages 15-64, female",33249437.0,33914892.0,34566044.0,35212766.0
PHL,"Population ages 15-64, female (% of female population)",63.1914964280283,63.3960953863123,63.5759668290066,63.7415505747263
PHL,"Population ages 15-64, male",34272274.0,34988895.0,35695900.0,36406181.0
PHL,"Population ages 15-64, male (% of male population)",63.3246303311985,63.5329791789006,63.7300082491635,63.928875747843
PHL,"Population ages 15-64, total",67521710.0,68903788.0,70261944.0,71618946.0
PHL,"Population ages 20-24, female (% of female population)",9.167329594709,9.11196471954518,9.05368270483005,9.00860031534293
PHL,"Population ages 20-24, male (% of male population)",9.2144527113911,9.16935768835063,9.14036046065735,9.13967659412469
PHL,"Population ages 25-29, female (% of female population)",8.30011091008273,8.37514049434269,8.419258229464,8.44523062704785
PHL,"Population ages 25-29, male (% of male population)",8.35810627314951,8.40744537788881,8.4304873065995,8.44725476924584
PHL,"Population ages 30-34, female (% of female population)",7.22152116483002,7.27459368796827,7.34829074099051,7.4255762480092
PHL,"Population ages 30-34, male (% of male population)",7.35933044346805,7.39372098572015,7.44573219536791,7.49397454113577
PHL,"Population ages 35-39, female (% of female population)",6.58830028100737,6.59123058837745,6.58165284833156,6.57510791066729
PHL,"Population ages 35-39, male (% of male population)",6.73775645836038,6.73587604013799,6.7165387752776,6.69817321766396
PHL,"Population ages 40-44, female (% of female population)",5.81358411184913,5.86010763706012,5.91434974841029,5.9657921566851
PHL,"Population ages 40-44, male (% of male population)",5.90494777736796,5.9495593225017,6.00668704553176,6.06307040578901
PHL,"Population ages 45-49, female (% of female population)",5.20308879567748,5.21959194730393,5.2269058240209,5.23432977724385
PHL,"Population ages 45-49, male (% of male population)",5.23343712562282,5.2608093910483,5.27293203234318,5.28038369075478
PHL,"Population ages 50-54, female (% of female population)",4.47496597935484,4.51863808118973,4.56562262442235,4.61472856328081
PHL,"Population ages 50-54, male (% of male population)",4.36170679799771,4.42176807751014,4.48636162665767,4.55397644287252
PHL,"Population ages 55-59, female (% of female population)",3.76276293869005,3.81502143978064,3.86677620322551,3.9147262598229
PHL,"Population ages 55-59, male (% of male population)",3.52314255425851,3.58451079150538,3.64775603050419,3.7082830644723
PHL,"Population ages 60-64, female (% of female population)",3.01865572874595,3.08412093160834,3.14418952433977,3.19934554642705
PHL,"Population ages 60-64, male (% of male population)",2.71230201557036,2.77205920538233,2.82888044035031,2.88371950910608
PHL,Population ages 65 and above (% of total population),4.8196830831469,4.93631524243292,5.07253641189035,5.22218731894015
PHL,"Population ages 65 and above, female",2929300.0,3035729.0,3156608.0,3289583.0
PHL,"Population ages 65 and above, female (% of female population)",5.56721672233077,5.67459753118765,5.80582416987589,5.95474732492283
PHL,"Population ages 65 and above, male",2215158.0,2323571.0,2442499.0,2569240.0
PHL,"Population ages 65 and above, male (% of male population)",4.09293125618677,4.21914976062254,4.36073838784212,4.51155875773919
PHL,"Population ages 65 and above, total",5144457.0,5359300.0,5599106.0,5858823.0
PHL,"Population ages 65-69, female (% of female population)",2.17586738569355,2.2571539584711,2.33947893486426,2.42196606422719
PHL,"Population ages 65-69, male (% of male population)",1.83974299777128,1.9185168802597,1.99670303047875,2.07275170333188
PHL,"Population ages 70-74, female (% of female population)",1.43045451277842,1.47217079237015,1.52900042378406,1.59468074096041
PHL,"Population ages 70-74, male (% of male population)",1.08914740326931,1.1328883523793,1.18823429988254,1.24963244942377
PHL,"Population ages 75-79, female (% of female population)",0.99326647559705,0.988742021581247,0.988303754863626,0.993331602496659
PHL,"Population ages 75-79, male (% of male population)",0.660228640145846,0.664695066569194,0.671392411653301,0.681783161798025
PHL,"Population ages 80 and above, female (% of female population)",0.967628348261746,0.956530758765157,0.949041056363942,0.944768917238568
PHL,"Population ages 80 and above, male (% of male population)",0.50381221500033,0.503049461414344,0.50440864582753,0.507391443185527
PHL,Population density (people per sq. km of land area),357.9786732400979,364.11723513431934,370.194197940772,376.2651406915518
PHL,Population growth (annual %),1.76102262001195,1.70024776555145,1.65518369204871,1.62663290469171
PHL,Population in largest city,13271721.0,13482468.0,13698889.0,13923452.0
PHL,Population in the largest city (% of urban population),26.63524463226424,26.47442630130582,26.322025761361495,26.17805409835221
PHL,Population in urban agglomerations of more than 1 million,14977445.0,15227448.0,15483831.0,15748902.0
PHL,Population in urban agglomerations of more than 1 million (% of total population),14.031904944964516,14.025615969577126,14.027648321894812,14.037583432400272
PHL,Population living in areas where elevation is below 5 meters (% of total population),,,,
PHL,Population living in slums (% of urban population),,37.3187,,36.61565
PHL,"Population, female",52616948.0,53496816.0,54369671.0,55243033.0
PHL,"Population, female (% of total population)",49.2951910576297,49.2745597825144,49.2564549538885,49.2401746354344
PHL,"Population, male",54121554.0,55072020.0,56011134.0,56947945.0
PHL,"Population, male (% of total population)",50.7048098792394,50.7254402174856,50.7435459520661,50.7598262559029
PHL,"Population, total",106738501.0,108568836.0,110380804.0,112190977.0
PHL,"Portfolio equity, net inflows (BoP, current US$)",495746837.035199,-1031400031.38046,1763918173.33869,-2541024579.62272
PHL,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",-879238000.0,2931536000.0,2898161000.0,7038411000.0
PHL,"Portfolio investment, net (BoP, current US$)",2454355418.68515,1447844569.31835,-2473905671.18322,-1679733365.83474
PHL,Poverty gap at $2.15 a day (2017 PPP) (%),,0.5,,
PHL,Poverty gap at $3.65 a day (2017 PPP) (%),,4.3,,
PHL,Poverty gap at $6.85 a day (2017 PPP) (%),,19.7,,
PHL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,3.0,,
PHL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),,18.3,,
PHL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),,53.5,,
PHL,Poverty headcount ratio at national poverty lines (% of population),,16.7,,
PHL,Poverty headcount ratio at societal poverty line (% of population),,27.6,,
PHL,Power outages in firms in a typical month (number),,,,
PHL,Pregnant women receiving prenatal care (%),93.8,,,
PHL,"Preprimary education, duration (years)",1.0,1.0,1.0,1.0
PHL,Present value of external debt (% of GNI),,,,
PHL,"Present value of external debt (% of exports of goods, services and primary income)",,,,
PHL,Present value of external debt (current US$),,,,
PHL,"Prevalence of HIV, female (% ages 15-24)",0.1,0.1,0.1,0.1
PHL,"Prevalence of HIV, male (% ages 15-24)",0.2,0.2,0.2,0.3
PHL,"Prevalence of HIV, total (% of population ages 15-49)",0.1,0.2,0.2,0.2
PHL,Prevalence of anemia among children (% of children ages 6-59 months),14.2,13.8,13.5,
PHL,Prevalence of anemia among non-pregnant women (% of women ages 15-49),12.6,12.1,11.6,
PHL,Prevalence of anemia among pregnant women (%),27.7,26.6,25.5,
PHL,Prevalence of anemia among women of reproductive age (% of women ages 15-49),13.3,12.8,12.3,
PHL,Prevalence of current tobacco use (% of adults),,23.4,23.4,22.9
PHL,"Prevalence of current tobacco use, females (% of female adults)",,6.9,6.7,6.5
PHL,"Prevalence of current tobacco use, males (% of male adults)",,40.9,40.0,39.3
PHL,Prevalence of moderate or severe food insecurity in the population (%),,41.2,42.7,43.8
PHL,"Prevalence of overweight (modeled estimate, % of children under 5)",4.2,4.3,4.4,4.5
PHL,"Prevalence of overweight, weight for height (% of children under 5)",,3.5,2.9,
PHL,"Prevalence of overweight, weight for height, female (% of children under 5)",,3.3,2.4,
PHL,"Prevalence of overweight, weight for height, male (% of children under 5)",,3.6,3.4,
PHL,Prevalence of severe food insecurity in the population (%),,3.2,4.0,4.8
PHL,"Prevalence of severe wasting, weight for height (% of children under 5)",,0.9,0.9,
PHL,"Prevalence of severe wasting, weight for height, female (% of children under 5)",,0.8,0.8,
PHL,"Prevalence of severe wasting, weight for height, male (% of children under 5)",,1.0,1.0,
PHL,"Prevalence of stunting, height for age (% of children under 5)",,29.9,28.7,
PHL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",30.7,30.1,30.1,29.7
PHL,"Prevalence of stunting, height for age, female (% of children under 5)",,29.0,27.9,
PHL,"Prevalence of stunting, height for age, male (% of children under 5)",,30.8,29.4,
PHL,Prevalence of undernourishment (% of population),6.4,5.4,5.0,5.1
PHL,"Prevalence of underweight, weight for age (% of children under 5)",,19.0,18.9,
PHL,"Prevalence of underweight, weight for age, female (% of children under 5)",,19.1,19.4,
PHL,"Prevalence of underweight, weight for age, male (% of children under 5)",,18.9,18.4,
PHL,"Prevalence of wasting, weight for height (% of children under 5)",,5.5,5.7,
PHL,"Prevalence of wasting, weight for height, female (% of children under 5)",,4.8,5.1,
PHL,"Prevalence of wasting, weight for height, male (% of children under 5)",,6.1,6.3,
PHL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,0.3908155370283066,0.3791107415557552,0.3810792185299931,0.3917740861260122
PHL,"Primary completion rate, female (% of relevant age group)",105.964996337891,109.831001281738,101.570999145508,99.6119995117188
PHL,"Primary completion rate, male (% of relevant age group)",103.013000488281,111.861999511719,100.513999938965,96.7170028686523
PHL,"Primary completion rate, total (% of relevant age group)",104.435997009277,110.88200378418,101.024002075195,98.1129989624023
PHL,"Primary education, duration (years)",6.0,6.0,6.0,6.0
PHL,"Primary education, pupils",14039867.0,13418841.0,13195088.0,13214472.0
PHL,"Primary education, pupils (% female)",47.89458,,,
PHL,"Primary education, teachers",482743.0,495636.0,514231.0,524646.0
PHL,"Primary education, teachers (% female)",87.5350036621094,87.3529968261719,87.088996887207,87.4250030517578
PHL,Primary government expenditures as a proportion of original approved budget (%),98.9649,93.7554,,
PHL,"Primary income payments (BoP, current US$)",7357197138.10439,8330225955.66567,8125395147.94915,7492091761.127811
PHL,"Primary income receipts (BoP, current US$)",10583374491.8263,11999164499.7278,13401640145.5182,11593520413.1738
PHL,Primary school age children out-of-school (%),,,4.97464752197265,
PHL,Primary school starting age (years),6.0,6.0,6.0,6.0
PHL,Private credit bureau coverage (% of adults),10.7,12.4,13.5,
PHL,"Probability of dying among adolescents ages 10-14 years (per 1,000)",2.2,2.2,2.1,2.1
PHL,"Probability of dying among adolescents ages 15-19 years (per 1,000)",3.7,3.7,3.7,3.7
PHL,"Probability of dying among children ages 5-9 years (per 1,000)",2.2,2.1,2.1,2.1
PHL,"Probability of dying among youth ages 20-24 years (per 1,000)",5.7,5.6,5.5,5.6
PHL,Procedures to build a warehouse (number),23.0,23.0,22.0,
PHL,Procedures to register property (number),9.0,9.0,9.0,
PHL,Profit tax (% of commercial profits),20.3,20.3,20.2,
PHL,Progression to secondary school (%),,,,
PHL,"Progression to secondary school, female (%)",,,,
PHL,"Progression to secondary school, male (%)",,,,
PHL,Proportion of people living below 50 percent of median income (%),,12.9,,
PHL,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),,,,
PHL,Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),,,,
PHL,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),,,,
PHL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),,,,
PHL,Proportion of seats held by women in national parliaments (%),29.4520547945205,29.4520547945205,27.9605263157895,27.9605263157895
PHL,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",,,,
PHL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",,,,
PHL,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),5.5,,,
PHL,Prosperity gap (average shortfall from a prosperity standard of $25/day),,4.5,,
PHL,Public and publicly guaranteed debt service (% of GNI),1.443414137596409,1.2199257060430706,1.5741788818963616,1.4523701879521396
PHL,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",5.414419448996214,4.573746661505875,6.034435314752552,6.168611262499728
PHL,Public credit registry coverage (% of adults),0.0,0.0,0.0,
PHL,Public private partnerships investment in ICT (current US$),,,,
PHL,Public private partnerships investment in energy (current US$),1700000000.0,19120000.0,52500000.0,59610000.0
PHL,Public private partnerships investment in transport (current US$),53550000.0,,1733250000.0,
PHL,Public private partnerships investment in water and sanitation (current US$),,18960000.0,32070000.0,
PHL,"Pupil-teacher ratio, lower secondary",24.17804,,,
PHL,"Pupil-teacher ratio, preprimary",27.08486,,,
PHL,"Pupil-teacher ratio, primary",29.08352,,,
PHL,"Pupil-teacher ratio, secondary",23.88062,,,
PHL,"Pupil-teacher ratio, tertiary",23.73181,,,
PHL,"Pupil-teacher ratio, upper secondary",22.43758,,,
PHL,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,,90.4375610351562,
PHL,Rail lines (total route-km),,,,
PHL,"Railways, goods transported (million ton-km)",,,,
PHL,"Railways, passengers carried (million passenger-km)",,,,
PHL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),61.26518356762659,62.62456179092942,64.15240412530761,63.61976867715051
PHL,Ratio of female to male labor force participation rate (%) (national estimate),61.26493534835507,62.6257191341418,64.14781443042521,63.628476117817755
PHL,Real effective exchange rate index (2010 = 100),103.447880108444,100.609990720794,105.389884914038,111.267984827986
PHL,Real interest rate (%),3.2319992686863053,2.292106403152967,6.3544615865094025,
PHL,Refugee population by country or territory of asylum,512.0,631.0,680.0,709.0
PHL,Refugee population by country or territory of origin,445.0,522.0,554.0,469.0
PHL,Regulatory Quality: Estimate,0.127120852470398,0.0287664085626602,0.100199609994888,0.113156676292419
PHL,Regulatory Quality: Number of Sources,10.0,10.0,10.0,9.0
PHL,Regulatory Quality: Percentile Rank,59.523811340332,56.1904754638672,60.0,57.1428565979004
PHL,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",44.2857131958008,41.4285697937012,44.761905670166,43.3333320617676
