DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2016-0537-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,Surigao city,,,No,No,No,,6.7,Moment Magnitude,,,,2016,3.0,30.0,2016,3.0,30.0,8.0,202.0,,,202.0,,,,,,,78.767923,"[{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""}]",2017-03-30,2023-09-25
2016-0558-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Shanty town,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,2016,1.0,1.0,2016,1.0,1.0,,,,3000.0,3000.0,,,,,,,78.767923,,2017-04-28,2023-09-25
2016-0561-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Residential area,PHL,Philippines,South-eastern Asia,Asia,Isabela city,,,No,No,No,,,,,,,2016,6.0,18.0,2016,6.0,18.0,,,,2000.0,2000.0,,,,,,,78.767923,,2017-04-28,2023-09-25
2016-0562-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Residential area,PHL,Philippines,South-eastern Asia,Asia,Zamboanga city,,,No,No,No,,,,,,,2016,6.0,21.0,2016,6.0,21.0,,,,2000.0,2000.0,,,,,5000.0,6348.0,78.767923,,2017-04-28,2023-09-25
2016-0563-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Residential establishment,PHL,Philippines,South-eastern Asia,Asia,Mandaluyong city,,,No,No,No,,,,,,,2016,11.0,13.0,2016,11.0,13.0,2.0,,,2000.0,2000.0,,,,,,,78.767923,,2017-05-19,2023-09-25
2017-0028-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000010,,PHL,Philippines,South-eastern Asia,Asia,"Western Visayas, Central Visayas, Eastern Visayas, Zamboanga (Samboanga del Norte), Northern Mindanao (Bukidnon, Camiguin, Misamis Occidental, Misamis oriental, Lanao del Norte) Davao (Compostela, Davao del Norte, Davao del Sur, Davao Oriental), Caragan (Agusan del Norte, Agusan del Sur, Surigao del Norte), Autonomous region of Muslim Mindanao (Lanao del Sur, Maguindanao), Soccskargen (Saranggani)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2017,1.0,16.0,2017,1.0,31.0,9.0,,1500000.0,,1500000.0,,,,,8100.0,10069.0,80.44577926,"[{""adm1_code"":2362,""adm1_name"":""Region VI (Western Visayas)""},{""adm1_code"":2363,""adm1_name"":""Region VII (Central Visayas)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24200,""adm2_name"":""Lanao Del Sur""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24238,""adm2_name"":""Zamboanga Del Norte""},{""adm2_code"":24262,""adm2_name"":""Bukidnon""},{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24264,""adm2_name"":""Misamis Occidental""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24267,""adm2_name"":""Davao del Norte""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""},{""adm2_code"":24270,""adm2_name"":""Saranggani""}]",2017-02-06,2023-09-25
2017-0050-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2017-000016,,PHL,Philippines,South-eastern Asia,Asia,Surigao Del Norte district (Region XIII (Caraga) province),,,No,No,No,,6.7,Moment Magnitude,9.907,125.452,,2017,2.0,10.0,2017,2.0,10.0,8.0,202.0,16655.0,,16857.0,,,,,13974.0,17371.0,80.44577926,"[{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""}]",2017-02-17,2023-09-25
2017-0065-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Slum,PHL,Philippines,South-eastern Asia,Asia,Manilla,,,No,No,No,,,,,,,2017,2.0,7.0,2017,2.0,8.0,,7.0,,15000.0,15007.0,,,,,,,80.44577926,,2017-03-03,2023-09-25
2017-0098-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Nueva Ecija province,,,No,No,No,,,,,,,2017,4.0,18.0,2017,4.0,18.0,25.0,22.0,,,22.0,,,,,,,80.44577926,,2017-04-18,2023-09-25
2017-0140-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Verde Island Passage (Tingloy, Maricaban Island). Batangas and Laguna provinces",,"Slide (land, mud, snow, rock)",No,No,No,,5.9,Moment Magnitude,13.77,120.935,,2017,4.0,8.0,2017,4.0,8.0,,,25000.0,,25000.0,,,,,2000.0,2486.0,80.44577926,"[{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24229,""adm2_name"":""Laguna""}]",2017-05-18,2023-09-25
2017-0142-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression 02W (Crising),PHL,Philippines,South-eastern Asia,Asia,"Cebu Isl. (Carmen, Danao City)",,,No,No,No,,,Kph,,,,2017,4.0,15.0,2017,4.0,15.0,10.0,10.0,850.0,,860.0,,,,,2000.0,2486.0,80.44577926,"[{""adm2_code"":24253,""adm2_name"":""Cebu""}]",2017-05-18,2023-09-25
2017-0226-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4440|GLIDE:FL-2017-000010,,PHL,Philippines,South-eastern Asia,Asia,"Mindanao (Agusan del Sur, Compostela Valley, Agusan del Norte, Davao Oriental, Lanao del Sur and Maguindanao)",Heavy rains,,No,No,No,,30389.11,Km2,7.59,124.062,,2017,2.0,1.0,2017,2.0,7.0,13.0,,334000.0,,334000.0,,,,,,,80.44577926,"[{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24200,""adm2_name"":""Lanao Del Sur""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""}]",2017-06-28,2023-09-25
2017-0247-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Kananga (Leyte Isl), Ormoc City, Carigara",,,No,No,No,,6.5,Moment Magnitude,11.111,124.619,,2017,7.0,6.0,2017,7.0,6.0,3.0,448.0,16052.0,,16500.0,5300.0,6588.0,,,4364.0,5425.0,80.44577926,"[{""adm2_code"":24258,""adm2_name"":""Leyte""}]",2017-07-07,2023-09-25
2017-0326-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Nesat & Haitang,PHL,Philippines,South-eastern Asia,Asia,"National Capital Region (Valenzuela, Quezon, Manila, Malabon, Paranaque, Makati), Ilocos (Pangasinan, La Union, Ilocos Norte, Ilocos Sur), Central Luzon (Balagtas, Meycauayan, Marilao-Bulacan, MacabebeBrgy. Sto. Rosario - City of San Fernando -Pampanga), Calabarzon (Cavite, Rizal), Cordillera Administrative Region (CAR) (Benguet, Baguio city, Abra,Mt Province, Ifugao)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2017,7.0,25.0,2017,7.0,27.0,,,7339.0,,7339.0,,,,,174.92,217.0,80.44577926,"[{""adm2_code"":24204,""adm2_name"":""Abra""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24207,""adm2_name"":""Ifugao""},{""adm2_code"":24209,""adm2_name"":""Mountain Province""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2017-08-07,2023-09-25
2017-0406-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2017-000131,Typhoon 'Doksuri',PHL,Philippines,South-eastern Asia,Asia,"Central Luzon, Calabarzon (Laguna, Quezon, Cavite, Rizal), the National Capital region (Metro Manila)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2017,9.0,11.0,2017,9.0,15.0,26.0,,7465.0,1645.0,9110.0,,,,,5300.0,6588.0,80.44577926,"[{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24234,""adm2_name"":""Quezon""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2017-11-22,2023-09-25
2017-0422-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2017-000159,Typhoon 'Damrey' / 'Ramil',PHL,Philippines,South-eastern Asia,Asia,"southern Luzon: Batangas (San Juan town), Palawan (Busuanga town), Camarines Sur (Barangay Sibaguan near Sagnay town, Lagonoy), Albay, Camarines Norte (Vinzons, Mercedes), Oriental Mindoro (Calapan city), Laguna - Calabarzon, Mimaropa, and Bicol Regions",Precursor of Damrey,"Flood|Slide (land, mud, snow, rock)",No,No,No,,75.0,Kph,,,,2017,11.0,1.0,2017,11.0,3.0,6.0,,305.0,,305.0,,,,,,,80.44577926,"[{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24242,""adm2_name"":""Camarines Sur""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2018-03-08,2023-09-25
2017-0432-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Lan'/'Paolo',PHL,Philippines,South-eastern Asia,Asia,"Mimaropa (Puerto Princesa City, Palawan), Western Visayas (Negros occidental), Central Visayas (Negros oriental, Siquijor), Zamboanga peninsula (Zamboanga city, Zamboanga del Norte, Zamboanga del Sur, Zamboanga del Sibugay), Caraga (Agusan del Norte), the Autonomous Region of Muslim Mindanao (Maguindanao), Soccksargen (Sultan Kudarat) regions",,Flood|Storm,No,No,No,,250.0,Kph,,,,2017,10.0,18.0,2017,10.0,20.0,9.0,,163349.0,,163349.0,,,,,3400.0,4226.0,80.44577926,"[{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24254,""adm2_name"":""Negros Oriental""},{""adm2_code"":24255,""adm2_name"":""Siquijor""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24238,""adm2_name"":""Zamboanga Del Norte""},{""adm2_code"":67163,""adm2_name"":""Zamboanga Sibugay""},{""adm2_code"":67164,""adm2_name"":""Zamboanga Del Sur""},{""adm2_code"":24274,""adm2_name"":""Sultan Kudarat""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2017-11-21,2023-09-25
2017-0485-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Pakhar'/'Jolina',PHL,Philippines,South-eastern Asia,Asia,"Ilocos, Cagayan Valley, Central Luzon, Cordillera Regions",,,No,No,No,,65.0,Kph,,,,2017,8.0,25.0,2017,8.0,26.0,,,3400.0,,3400.0,,,,,,,80.44577926,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":2357,""adm1_name"":""Region II (Cagayan Valley)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""}]",2018-04-11,2024-08-27
2017-0497-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4527,,PHL,Philippines,South-eastern Asia,Asia,"Bacolod, Sipalay, Bago, Talisay, La Carlota, Hinobaan, Binalbagan, Pontevedra (Negros Occidental province-Western Visayas Region) ",Heavy rains,,No,No,No,,10299.67,Km2,10.566,123.171,"Malogo, Sicaba, Grande, Himocaan, Danao, Upper Tyabanan, Sipalay and Lower Ilog",2017,9.0,22.0,2017,9.0,24.0,,,8000.0,,8000.0,,,,,,,80.44577926,"[{""adm2_code"":24251,""adm2_name"":""Negros Occidental""}]",2017-11-28,2023-09-25
2017-0522-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Ferry 'Mercraft 3',PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,2017,12.0,21.0,2017,12.0,21.0,14.0,,200.0,,200.0,,,,,,,80.44577926,,2017-12-21,2023-09-25
2017-0524-PHL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:TC-2017-000182,Storm 'Tembin' (Vinta),PHL,Philippines,South-eastern Asia,Asia,"Valencia, (Mindanao),Salvador, Sapad, Dalama village (Tubod) (Lanao del Norte), Piagapo, Sibuco,Tugaya, Marawi (Lanao del Sud), Zamboanga del Norte, Zamboanga Sibugay, Cagayan de Oro (Misamis Oriental)",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,125.0,Kph,,,Salog,2017,12.0,21.0,2017,12.0,26.0,58.0,,871757.0,52000.0,923757.0,,,,,50000.0,62154.0,80.44577926,,2017-12-22,2023-09-25
2017-0525-PHL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:TC-2017-000180,Tropical storm 'Kai-Tak' (Urduja),PHL,Philippines,South-eastern Asia,Asia,"Bicol (Albay,Camarines Norte,Camarines Sur, Masbate, Sorsogon), Western Visayas (Aklan, Capiz, Iloilo), Central Visayas (Cebu), Eastern Visayas (Biliran, Leyte, Samar, Eastern Samar, Northern Samar,Southern Leyte), Caraga (Dinagat Island, Surigao del Norte), Southern Tagalog (Marinduque, Oriental Mindoro, Palawan, Romblon)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2017,12.0,16.0,2017,12.0,18.0,91.0,78.0,1861250.0,,1861328.0,,,,,71901.0,89378.0,80.44577926,"[{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24242,""adm2_name"":""Camarines Sur""},{""adm2_code"":24244,""adm2_name"":""Masbate""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24246,""adm2_name"":""Aklan""},{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24256,""adm2_name"":""Biliran""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24230,""adm2_name"":""Marinduque""},{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""},{""adm2_code"":24233,""adm2_name"":""Palawan""},{""adm2_code"":24236,""adm2_name"":""Romblon""}]",2017-12-22,2023-09-25
2017-0536-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Shopping mall,PHL,Philippines,South-eastern Asia,Asia,Davao,,,No,No,No,,,,,,,2017,12.0,23.0,2017,12.0,23.0,39.0,,,,,,,,,,,80.44577926,,2018-01-02,2023-09-25
2017-0537-PHL,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Agoo,Overpassing,,No,No,No,,,,,,,2017,12.0,25.0,2017,12.0,25.0,20.0,26.0,,,26.0,,,,,,,80.44577926,,2018-01-02,2023-09-25
2017-0571-PHL,No,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Export facility factory,PHL,Philippines,South-eastern Asia,Asia,Cavite (Manilla),,,No,No,No,,,m3,,,,2017,2.0,1.0,2017,2.0,1.0,,126.0,,,126.0,,,,,,,80.44577926,,2018-04-12,2023-09-25
2018-0004-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Agaton (01W),PHL,Philippines,South-eastern Asia,Asia,"Aklan, Capiz (Region VI); Bohol, Cebu (Region VII); Camiguin, Lanao del NOrte, Misamis Oriental (Region X); Agusan del NOrte, Dinagat Isl., Surigao del Norte , Surigao del Sur (Caraga)",,,No,No,No,,,Kph,,,,2018,1.0,1.0,2018,1.0,3.0,3.0,9.0,83908.0,,83917.0,,,,,12292.0,14916.0,82.41066796,"[{""adm2_code"":24246,""adm2_name"":""Aklan""},{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""}]",2018-01-05,2023-09-25
2018-0014-PHL,No,nat-geo-vol-lav,Natural,Geophysical,Volcanic activity,Lava flow,GLIDE:VO-2018-000005,Mt. Mayon,PHL,Philippines,South-eastern Asia,Asia,"Bacacay, Daraga, Legazpi, Ligao, Santo Domingo, Tabao, Camalig, Guinobatan, Malilipot municipalities (Bicol region, Albay province)",,,Yes,No,Yes,,,,,,,2018,1.0,13.0,2018,3.0,6.0,,,86056.0,,86056.0,,,,,3564.0,4325.0,82.41066796,"[{""adm2_code"":24240,""adm2_name"":""Albay""}]",2018-01-18,2023-09-25
2018-0044-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Basyang' (Sanba),PHL,Philippines,South-eastern Asia,Asia,"Palawan (Mimaropa); Capiz, Iloilo, Negros occidental (Region IV - Western Visayas); Bohol, Cebu, Negros Oriental, Siquijor (Region VII - Central Visayas); Biliran, Eastern Samar, Leyte, Samar, Southern Leyte (Region VII - Eastern Visayas); Agusan del Norte, Dinagat Isl., Surigao del Norte, Surigao del Sur (REgion XIII - Caraga)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,75.0,Kph,,,,2018,2.0,12.0,2018,2.0,16.0,,,254859.0,,254859.0,,,,,3070.0,3725.0,82.41066796,"[{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24254,""adm2_name"":""Negros Oriental""},{""adm2_code"":24255,""adm2_name"":""Siquijor""},{""adm2_code"":24256,""adm2_name"":""Biliran""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2018-02-20,2023-09-25
2018-0051-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Bicol, Dvao, Eastern Visayas, NOrthern Mindanao, Western Visayas",Heavy rains,,No,No,No,,,Km2,,,,2018,1.0,13.0,2018,1.0,17.0,11.0,,180000.0,,180000.0,,,,,,,82.41066796,"[{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24266,""adm2_name"":""Compostela""}]",2018-02-27,2023-09-25
2018-0089-PHL,No,tec-tra-air-air,Technological,Transport,Air,Air,,Bi-moteur Piper PA-23,PHL,Philippines,South-eastern Asia,Asia,Plaridel city (Manilla),,,No,No,No,,,,,,,2018,3.0,17.0,2018,3.0,17.0,10.0,,,,,,,,,,,82.41066796,,2018-03-19,2023-09-25
2018-0227-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2018-000113,Tyhoon 'Son Tinh',PHL,Philippines,South-eastern Asia,Asia,,,Flood,No,No,No,,,Kph,,,,2018,7.0,17.0,2018,7.0,31.0,16.0,,2231101.0,,2231101.0,,,,,88000.0,106782.0,82.41066796,,2018-08-09,2023-09-25
2018-0341-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2018-000149,Typhoon Mangkut (Ompong),PHL,Philippines,South-eastern Asia,Asia,"Apayao, Benguet, Cagayan, Kalinga, Isabela, Abra, Ilocos Norte and Ilocos Sur",,"Slide (land, mud, snow, rock)",Yes,No,No,,240.0,Kph,,,,2018,9.0,16.0,2018,9.0,16.0,84.0,138.0,3800000.0,,3800138.0,,,,,32033.0,38870.0,82.41066796,"[{""adm2_code"":24204,""adm2_name"":""Abra""},{""adm2_code"":24205,""adm2_name"":""Apayao""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24216,""adm2_name"":""Cagayan""}]",2018-09-18,2023-09-25
2018-0347-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical Storm Yagi,PHL,Philippines,South-eastern Asia,Asia,"I, III, CAR, NCR, and CALABARZON",,,No,No,No,,,Kph,,,,2018,9.0,19.0,2018,9.0,19.0,5.0,,1709511.0,,1709511.0,,,,,19000.0,23055.0,82.41066796,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm1_code"":67166,""adm1_name"":""Region IV-A (Calabarzon)""}]",2018-09-19,2023-09-25
2018-0399-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Yutu' (Rosita),PHL,Philippines,South-eastern Asia,Asia,"Ilocos norte, Ilocos Sur, la Union, Pangasinan (Region 1 - Ilocos); Cagayan, Isabela, Nueva Vizcaya, Quirino (Region II - Cagayan Valley); Aurora, Nueva Ecija, Tarlac, Zambales (Region III - Central Luzon); Northern Samar (REgion VIII - Eastern Visayas); Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (CAR)",,"Slide (land, mud, snow, rock)",No,No,No,,210.0,Kph,,,,2018,10.0,30.0,2018,10.0,30.0,12.0,2.0,253298.0,,253300.0,,,,,305000.0,370098.0,82.41066796,"[{""adm2_code"":24204,""adm2_name"":""Abra""},{""adm2_code"":24205,""adm2_name"":""Apayao""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24207,""adm2_name"":""Ifugao""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24209,""adm2_name"":""Mountain Province""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24219,""adm2_name"":""Quirino""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24222,""adm2_name"":""Nueva Ecija""},{""adm2_code"":24224,""adm2_name"":""Tarlac""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24226,""adm2_name"":""Aurora""}]",2018-11-05,2023-09-25
2018-0455-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:EC-2018-000426,Tropical depression 'Usman',PHL,Philippines,South-eastern Asia,Asia,"Regions IV-A (Calabarzon), IV-B (Mimaropa), V (Bicol), and VIII (Eastern Visayas)",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,,Kph,,,,2018,12.0,28.0,2018,12.0,31.0,182.0,105.0,1015958.0,,1016063.0,,,,,106753.0,129538.0,82.41066796,"[{""adm1_code"":2361,""adm1_name"":""Region V (Bicol region)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm1_code"":67166,""adm1_name"":""Region IV-A (Calabarzon)""},{""adm1_code"":67167,""adm1_name"":""Region IV (Southern Tagalog)""}]",2019-01-02,2023-09-25
2018-0486-PHL,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Measles,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Vaccinated,,,,2018,1.0,,2018,12.0,,202.0,21812.0,,,21812.0,,,,,,,82.41066796,,2019-03-26,2023-09-25
2018-0489-PHL,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Dengue,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Vaccinated,,,,2018,1.0,1.0,2019,6.0,29.0,317.0,57564.0,,,57564.0,,,,,,,82.41066796,,2019-07-22,2023-09-25
