Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Puerto Rico,PRI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Japan,JPN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.0865800865800865,0.0757002271006813,0.2136752136752137,0.5000937675814215,0.3902547806210626,0.3775355895082651,0.6339306492902025,0.580923076923077,0.5460562603419746,0.5499920521379749,1.2683201803833146,1.4364063724209977,1.2919896640826871,2.2561867864809284,3.358163229578796,4.2862034129000355,4.798497806671506,6.838304327210973,9.709702172213737,12.467967335223973,14.16639448344282,13.528045275007068,13.655449842236406,14.757353611375148,19.111569123926145,19.19854979675863,19.3561653633416,18.975303326316144,18.778161695415935,18.95865488197459,19.5565447300291,20.296781884517237,20.05512209146698,19.9012421864144,20.12514981857586,19.98925803422026,20.72847025759837,21.1991025778815,21.83445890785693,23.0256671002104,23.31071269708811,23.625651640744135,23.534131323002637,24.664933671298268,23.096702350212897,21.587794911299714,23.913753126152816,25.58212927921484,26.50574727257701,28.273751859142298,27.946939820922335,36.10848171944531,38.71858887484006,38.468144946275125,41.514935644545794,39.58721719828527,,,,,,,,
Philippines,PHL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393817071970069,0.0357504617767979,0.0544558499196776,0.0301530266100459,0.0481023618259656,0.0386174937246572,0.0375358798851843,1.8023379383634432,18.096849402686363,24.81866263694749,22.131279375234556,29.807131366344336,28.82200658647835,31.519350455452855,32.18625145919995,32.11672938098545,28.81225827403974,29.766103851046605,26.93599923204564,24.966120160497436,24.19041702259843,22.90658027252982,,,,,,,,
Puerto Rico,PRI,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.2792646032115429,0.2461538461538461,0.3677146534289391,0.3497059291050707,1.2965050732807215,2.0893183598850875,2.2316185106882784,2.085790965368607,4.31072966632821,5.310200234177189,6.721802316407359,5.9804938313583484,10.63391493298337,12.026001981754195,14.42559442196143,15.134177529313636,17.69958908891093,18.602292998606753,20.8692192073166,23.92685409953804,25.078676330345225,26.333114075378923,23.880583049850628,23.040500954408863,23.18152281169024,23.693268407902497,24.684320276535768,27.272299560261853,27.616489073505505,29.13073092375905,29.654576195677024,30.62836821175784,31.7327991429529,29.64727518228969,29.59758917444481,29.85069890977914,27.027541909111974,22.20327850654036,25.44655486502898,26.984632957458395,26.84276037413867,22.87438388409868,23.442079098672185,26.184773238459748,25.28191399781065,9.471487621382492,1.5084722022425971,0.8780018215022202,0.0,0.9115531660462144,,,,,,,,
Philippines,PHL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Puerto Rico,PRI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,52.4390243902439,14.150943396226417,21.311475409836063,8.609271523178808,7.07070707070707,8.080808080808081,20.574162679425836,17.551020408163264,26.42857142857143,26.11464968152866,29.838709677419356,34.87179487179487,49.148418491484186,49.763033175355446,47.61904761904761,23.702031602708804,31.983805668016196,23.738317757009344,26.60869565217391,20.603015075376884,25.427350427350422,24.113475177304963,24.725274725274726,17.08185053380783,48.888888888888886,55.04132231404959,66.94214876033058,53.84615384615385,41.977077363896846,48.263254113345525,52.35690235690236,52.46800731261426,52.33644859813083,52.46800731261426,52.33812949640287,52.45614035087719,67.09401709401709,62.757201646090536,71.28987517337032,69.84667802385009,87.16861081654295,79.9090909090909,86.63507109004739,91.28751210067765,92.0038535645472,,,,,,,,
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,17.056277056277054,19.909159727479185,22.293447293447297,22.941801587797713,31.94514132798127,32.10929759607863,33.29671864091227,38.22933333333333,42.69718698290127,53.11397234144015,59.2446448703495,62.627317837555495,66.71364810899695,73.23646771396709,65.51547564861174,63.81074763392272,63.3195395588096,64.40983733525259,58.49271745444376,52.95708477124407,46.23435237567922,45.26776913055166,41.15055104939573,38.351410825661794,32.83982970627597,27.567655909593203,26.75442256341789,26.950355604611993,28.187025069004925,29.377649823292614,21.811411747312786,20.695147575119517,21.00940402267893,18.579292370614244,18.984168486380877,17.309467632576762,15.912300172608868,14.974244215504138,14.147960932554328,14.222481911487789,13.227557963848646,12.009414610564749,13.21931038525334,14.113397102629095,12.604712678680508,12.565202569585562,10.683812477717728,11.612413787124098,10.759391934293014,7.612819166411605,6.868561764953547,10.621066965253869,12.706505197646864,10.20333816235908,8.535860059968336,7.519420129705795,,,,,,,,
Philippines,PHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,99.86878075451068,99.88459319099827,85.68936751099652,81.79658158963747,83.3650329188003,80.7760260940473,84.70159151193634,81.41165873118003,78.29945433831026,67.90493642067855,62.50874455147177,58.311862310625585,55.87769180572387,44.66477809254013,34.90731793024686,32.14455993134357,45.23893648970939,42.67492562859122,42.88116372736871,47.2290804117446,49.92007485671956,53.880943177425586,52.17276797471688,55.55774342817761,56.83727581481261,49.794429166553215,48.033771389803256,43.74909808071577,28.477988028576945,20.28041510267167,20.97130712008502,12.984092268966512,13.543634302984511,15.197383705345176,10.8561528806548,8.21548702956871,8.635990001845297,8.00381447197514,8.690105133961016,10.482418588172774,4.9121082456343235,5.833710453778747,5.966837615922196,7.387849136703684,7.14207709948673,,,,,,,,
Puerto Rico,PRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,52.4390243902439,14.150943396226417,21.311475409836063,8.609271523178808,7.07070707070707,8.080808080808081,20.574162679425836,17.551020408163264,26.42857142857143,26.11464968152866,29.838709677419356,34.87179487179487,49.148418491484186,49.763033175355446,47.61904761904761,23.702031602708804,31.983805668016196,23.738317757009344,26.60869565217391,20.603015075376884,25.427350427350422,24.113475177304963,24.725274725274726,17.08185053380783,48.888888888888886,55.04132231404959,66.94214876033058,53.84615384615385,41.977077363896846,48.263254113345525,52.35690235690236,52.46800731261426,52.33644859813083,52.46800731261426,52.33812949640287,52.45614035087719,67.09401709401709,62.757201646090536,71.28987517337032,69.84667802385009,87.16861081654295,79.9090909090909,86.63507109004739,91.28751210067765,92.0038535645472,,,,,,,,
Japan,JPN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,49.35064935064935,48.52384557153672,55.55555555555556,56.8856660623867,61.66025533812789,60.33269020180424,62.7879916220619,71.63076923076923,72.62364405221548,75.69543792719759,77.45208568207441,75.92060590232437,77.77777777777779,83.50748946575646,77.57453345471097,77.0407020243223,76.75130968535993,80.1789293331142,76.70015705341969,74.02603614992995,69.99586048615708,69.61618264412107,66.4319508427306,65.81954192111877,66.03995591885712,61.66017683723148,60.723524222773214,61.00789468886174,61.80929912382124,63.14784832773708,54.857734222520705,54.81773853935539,55.43669716887916,53.78712034426278,54.96197070944226,54.05219155105384,54.013229748387495,54.32858393084706,54.22360183211005,57.16147771931648,58.02248339294839,59.01984646196172,61.3733677588116,65.15587707450646,62.16009485180307,61.379359197425096,61.18412962686099,64.54050867222418,64.49514181328108,63.05929880032086,61.97064375333314,73.82950186756615,81.1471732826566,81.5973536309712,82.79272981143458,80.25937295342453,,,,,,,,
Philippines,PHL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,100.0,100.0,85.78037312300926,81.9115505480187,83.54059985369422,81.01386246262572,85.43103448275862,81.92639299961395,78.96504167416202,68.90998944971959,63.19754614432546,60.54313099041534,58.52521674279855,49.7780925401322,49.60906615127822,44.74587584628588,55.15855489797721,53.19695179102653,52.31689672701677,54.5751509856801,57.49152013723731,60.80402010050251,59.75394108130479,60.02100357717174,63.15616993386165,63.06804258447464,66.56531899389401,66.37644908365,55.50782004247924,57.10973724884081,62.70775770456961,64.35719149111767,66.58103513411409,66.2687420698036,67.63484010111902,63.971611221668454,68.40012749324788,66.08408280034857,67.4149319293939,73.69135838918248,71.3123048456112,71.53083473896409,73.55645311295937,74.35996997230204,74.56347906276922,,,,,,,,
Puerto Rico,PRI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,14.634146341463412,11.320754716981131,9.836065573770492,7.947019867549669,6.0606060606060606,6.0606060606060606,5.741626794258373,4.8979591836734695,4.285714285714286,3.821656050955414,3.225806451612903,3.076923076923077,2.9197080291970803,2.843601895734597,3.4013605442176873,4.514672686230249,3.2388663967611335,2.990654205607477,2.782608695652174,2.8475711892797317,3.632478632478633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578013567203209,0.0218829872903609,0.0211351253101579,0.0394483542146621,0.0566710303360025,0.1075708353951076,0.1537567909249325,0.1571967282120968,0.1544092811007175,1.709307188006511,1.795433534290811,1.8798213750021373,1.9042164149452496,2.056909212283044,2.0772470550945217,2.136913792296845,2.1479554231212634,1.2964196035330644,1.2873349901379794,1.280784487383276,1.2439370514676358,1.2534478795540742,1.399556118769735,1.4290522605481288,1.4432451520781195,1.3135469012724896,1.3237597886778605,1.2823364200821254,1.2889094618329373,1.331438039176536,1.463024292771374,1.5164756356638454,1.636052117783002,1.706235851034561,1.7851646660510927,1.8466467659161352,1.9482032893129624,3.320603053863642,3.7192163389001975,4.050227515350661,4.83434239522823,6.300469634982352,7.755687910160288,,,,,,,,
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019302535066272,3.825628110571446,11.533122327725026,16.75725125114352,20.01442852725961,22.979397781299525,25.302171860245515,25.999297197575338,26.566224849814056,21.667697199894,21.276335628998737,22.32432643804012,22.39905800129145,22.44921829311084,22.03324313877078,21.321343918130857,20.74103245709035,18.277423583387954,17.790726168758678,18.18478779807523,21.43922266583289,25.569608032438698,25.670125855597263,22.193411264612113,21.13190418222708,18.553078957310163,18.374823525206853,17.538494175049056,18.524910624658787,17.235074063511767,17.732362177537365,16.77782981540996,14.779604971804789,14.636579160402452,14.385430808683369,13.092232880716391,13.77132354844555,14.899348403771253,,,,,,,,
Puerto Rico,PRI,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,15000000.0,20000000.0,16000000.0,16000000.0,16000000.0,17000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269000000.0,100000000.0,100000000.0,200000000.0,300000000.0,600000000.0,900000000.0,900000000.0,896000000.0,9892000000.0,11031000000.0,12094000000.0,12700000000.0,13804000000.0,14811000000.0,15987000000.0,17048000000.0,11312000000.0,11598000000.0,11627000000.0,11369000000.0,12215000000.0,13993000000.0,14563000000.0,15040000000.0,13757000000.0,14137000000.0,13953000000.0,13811000000.0,14537000000.0,15815000000.0,16832000000.0,18477000000.0,19287000000.0,20590000000.0,20334000000.0,20814000000.0,37857000000.0,39959000000.0,42796000000.0,51223000000.0,66421000000.0,80292000000.0,,,,,,,,
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,638000000.0,2077000000.0,3114000000.0,3884000000.0,4930000000.0,5359000000.0,5919000000.0,5572000000.0,4906000000.0,5221000000.0,5709000000.0,5897000000.0,5758000000.0,5700000000.0,5667000000.0,6320000000.0,6135000000.0,6534000000.0,7237000000.0,8914000000.0,10594000000.0,11626000000.0,10442000000.0,10242000000.0,9822000000.0,10282000000.0,9921000000.0,10519000000.0,10274000000.0,10785000000.0,10389000000.0,10012000000.0,10125000000.0,10490000000.0,9854000000.0,10640000000.0,12279000000.0,,,,,,,,
Puerto Rico,PRI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296073625306387,0.295458091578401,0.295341035224626,0.296913257225064,0.298086695391488,0.300891119805368,0.304467877788424,0.30781472984016,0.311418550726889,0.314700756807918,0.315368150098809,0.31716719027404,0.319166160845846,0.321199221591709,0.326526738959773,0.329170736409657,0.333538027577392,0.335045445065222,0.338148766108503,0.338211677382378,0.342275327003879,0.341577872082269,0.343722148142519,0.342994813180584,0.340788119216517,0.33803308479966,0.333819549909895,0.327093532940814,0.318019287583656,0.298835307220992,0.301902537636264,0.292404266973531,
Japan,JPN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62106414065547,1.58098087720571,1.52319391118063,1.48193648433014,1.46301822353424,1.42511963473775,1.4333335590909,1.33009689481724,1.30559591430784,1.28982492716325,1.25590192600651,1.21690769186094,1.16418163708558,1.17748843650918,1.11321861959174,1.11269912741195,1.1105451873821,1.06217075458297,1.04658846687379,1.04198404981514,0.966022215458687,0.899546157438897,0.893085816498698,0.887318779998354,0.838015923239895,0.833103626986811,0.79186796424232,0.755652329287397,0.699280367480259,0.705012777115115,0.702029918248468,0.703682456225656,
Philippines,PHL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91841191879692,2.92206548969868,2.92903566506326,2.93400635508857,2.94283441392463,2.93441639518596,2.93540485389652,2.97757888607938,2.75468663711399,2.57273557112112,2.78204146841357,2.73398736542088,2.69497536818467,2.609678051635,2.54376117135114,2.459955175288,2.52966529993444,2.42852729501142,2.45127914715764,2.32223791254691,2.24018204563266,2.27436508848198,2.04000316936138,1.92061174989892,1.89981211595843,2.12029406418267,2.30904305797402,2.52288254733971,2.15866499220974,1.85532320489862,2.19612166039022,2.14926155515327,
Puerto Rico,PRI,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20523000029527,1.19942319989437,1.20947075475765,1.22904559873209,1.25291014037553,1.23585840683989,1.25428692114254,1.23225688901229,1.34433948160005,1.33403790943363,1.32042022721635,1.42429594348368,1.39774989673486,1.42717981228643,1.44535136859953,1.53527803133534,1.58990158743985,1.5179258243089,1.52629247349224,1.54799092130014,1.60589764155698,1.67060185236122,1.70815975115259,1.73458044667019,1.75939721404466,1.76134452253448,1.76356513177161,1.76070081096318,1.75601095185577,1.83743346413083,1.86480823540129,1.83782908627076,
Haiti,HTI,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77267678611695,0.785675473513784,0.797342420246922,0.810806584625133,0.812099737462566,0.825912748443823,0.845845406386279,0.864414228071329,0.88494334208099,0.907547179440073,0.923330813632567,0.938786080107013,0.952313959605104,0.968276336555087,0.986571777541771,0.997075113499778,1.01020676420321,1.01794435755691,1.02976235677394,1.04370113684215,1.0504189907847,1.05109361494884,1.05573689027616,1.05730605506323,1.05907654000622,1.06106580562942,1.0624112202228,1.0634056096508,1.06418139673095,1.06862115915102,1.06351222679545,1.04623205015506,
Japan,JPN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08205357272781,4.94231037610864,4.75039122487497,4.62324063576876,4.55152819275229,4.44085952484267,4.45379905455103,4.11560748239118,4.01479243074365,3.93682650708942,3.81916824159068,3.71040036311856,3.64912731309512,3.64522690523406,3.63929315183103,3.68868261038039,3.63876793181873,3.6198833639035,3.5458793393752,3.51749852303905,3.25088915088391,3.24829084738078,3.20277668032168,3.09254408988097,2.95821417059294,2.96159446287199,2.91250070051585,2.87518875172016,2.72598015948077,2.62765131783551,2.55226563543347,2.44032357413166,
Philippines,PHL,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13478332826342,6.17955945252655,6.22853096944745,6.27820050665082,6.33981504786185,6.38074072203351,6.42918019118118,6.51398174125669,6.12593369776483,6.16543490844494,6.89583499104779,7.25693138865251,6.80898256541305,6.55974804143002,6.03467193219601,5.55342300521962,5.34286629286142,5.27042222574219,5.14441080556604,4.8552006587265,4.54002135880686,4.36870996673195,4.16871686986952,4.02930681798026,3.95848817991408,4.13919646449104,4.2026628040357,4.29470434504308,3.44160613467498,2.94640127017002,3.24415111765,3.17583405408337,
Puerto Rico,PRI,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51159336210689,4.48785664483295,4.52322373230414,4.60980312950161,4.65695030608352,4.56000755040257,4.59898418119643,4.47831220177614,4.89103116344969,4.86260438800741,4.79293588107969,5.13186317529351,5.025871382271,5.09135988938526,5.14019723082187,5.365596467198,5.4324079692339,5.17513005151192,5.13861574573368,5.07343811098382,5.23809017363992,5.24797672978296,5.32886776597266,5.38124587046275,5.43203755635778,5.34564468219722,5.25462478962649,5.14814691927403,5.07703625922037,5.14773772733805,5.1037997206713,5.06361362683112,
Haiti,HTI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567677962804343,0.573663501748414,0.578999482082292,0.58611766965522,0.585884308826961,0.593519628053184,0.604733980537695,0.615093354316681,0.626440757723022,0.639080227081156,0.648052827877844,0.657325916198338,0.665651753603745,0.675385984394808,0.687769593118203,0.694755887476301,0.703875043525842,0.708649220002916,0.716251413923385,0.72423816660333,0.727873629220802,0.728271852079149,0.730082891070316,0.729226398036937,0.72835264023406,0.72759025010682,0.725448712576426,0.72226915165809,0.719414098958042,0.713246611822099,0.70940986425964,0.704111742791063,
Japan,JPN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67635370644927,3.57893422363072,3.44881200489679,3.35500982106913,3.30585354491239,3.22310504214004,3.22828831563776,2.9832545299755,2.91516443697185,2.86191010205558,2.77252070360967,2.69174458839397,2.63083964433018,2.62804608584539,2.59572862202322,2.62105180059985,2.59185151591214,2.55639134830645,2.49796189772571,2.47410906716995,2.28815361362447,2.25666771808082,2.21648174014527,2.14684606402451,2.04463423625478,2.03712488541958,1.98450884209441,1.93808855464576,1.82361429152583,1.77227221248954,1.72479129222651,1.65944084325858,
Philippines,PHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89503840330288,4.92443337708602,4.95806101768749,4.99207315583334,5.03494051320224,5.05872931230426,5.09032656257127,5.15796642309974,4.83400162621012,4.79000456505372,5.3218226025339,5.52788067091716,5.23821812128389,5.07240039924662,4.70260381186799,4.36545257760798,4.2599472846589,4.18444245598274,4.10190435815533,3.86741952517695,3.64028944509715,3.55122744018,3.3373758443302,3.20125711455369,3.14848285956087,3.35582134887224,3.48814902467867,3.61884053983219,2.94506670243052,2.52616927172568,2.84002611393426,2.77941837212994,
Puerto Rico,PRI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27979511405831,3.22323396646443,3.2100361321257,3.27181223507826,3.30438352415272,3.25891010890428,3.2837619195153,3.20473378421045,3.41308919832149,3.41177655627342,3.35032347748562,3.57816498907044,3.49962941612452,3.5596846464715,3.58025134220564,3.73135581631356,3.77623827347712,3.58163189496221,3.54911816305376,3.50296026820743,3.61391237200788,3.6684679643005,3.73682410980316,3.78507006149056,3.83770509209966,3.7996686306997,3.76610008523791,3.72235207767117,3.69186156345638,3.76168776176842,3.74995478541635,3.72423441346669,
Haiti,HTI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.690304598275,53.7008593182656,53.5830383112012,53.6074415785807,53.1290106275778,52.7978240066401,52.5039969294347,52.2863857013473,52.0421296464874,51.617333698655,51.1610950498473,50.6637492964869,50.4262835704588,50.2554291493777,50.2809268503192,50.1720769534295,50.0149231457991,49.8321244593478,49.5792508990784,49.4416319598999,49.1987536908261,48.9184429691758,48.507786936401,47.9834307158903,47.5168025931155,47.1021592456055,46.7264787683768,46.3895997455039,46.1299086672281,46.2956534021837,46.0213123744397,45.5203536395019,
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73607808559238,6.41586011475405,5.9648019928237,5.80725359018896,5.70673402004514,5.51424942393874,5.36480596776183,5.29566038806515,5.21725734412406,4.94788326791055,4.75650472637348,4.55769174856871,4.49909738841175,4.48108507651096,4.31962578930282,4.15887983846819,4.11796561044691,4.10389610308524,4.06416270357774,3.93845929700602,3.69915934562791,3.7525227767779,3.59282408811438,3.52486794987717,3.49772464342973,3.38371104232752,3.32515775145346,3.3967349360255,3.26564162373623,3.14789630686643,3.16976617016114,3.10089157935833,
Philippines,PHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2875356025111,45.4865012980877,45.8188347830156,44.7134065965526,44.1012592441591,41.7356139798862,40.3830333336828,38.6275934316906,38.8476251129884,37.094656680288,36.7114015987138,36.4572195373376,35.9689901892462,35.6431213312372,35.1642343183242,34.6608602734688,34.2161171908067,34.0384545013854,33.6800549578931,32.9966859321882,32.6111336467734,32.1613701058395,31.0495721777701,30.4201294535757,29.1891857612266,26.9859622026111,25.4397582783661,24.2932194598948,22.8580655583275,24.769468625484,24.3255089698013,23.7146726362287,
Puerto Rico,PRI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57510367800666,3.44475352091642,3.38647327864636,3.50539468618345,2.88108379327647,2.69786397746272,2.82686150986265,2.46042059737388,2.18535389277064,1.89169457507215,2.02465651726903,1.96246526693496,2.0,2.11897340436705,2.07666216275464,1.4365148101854,1.12812945330367,1.48882892861726,1.48621543383171,1.54076610314573,1.56064883637294,1.54577375157638,1.50656962829092,1.47170412191171,1.43850622131779,1.40341761355281,1.36950881529131,1.3359579825555,1.29907054067329,1.28337337273902,1.28609313633101,1.26082177345361,
Haiti,HTI,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3525412754937,39.210382127008,38.9053511202576,38.6567409722793,38.2989480995484,38.002548431418,37.6184277988325,37.3472045743329,37.004742355331,36.3575333565075,35.6084566737712,34.8830610199646,34.6280611686633,34.4136290039541,34.6138472642782,34.7309149727321,34.9117508173281,34.995282136297,35.0395130348191,34.720228198304,34.9217060415249,34.8590835149868,34.5485667304597,34.0132867608726,33.408386551723,32.8158166736058,32.3023224084736,31.8350200358351,31.0951738120518,31.1575345828736,31.1568433832944,29.8742872520476,
